TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.1881e+06 0 845 2778
1.24429e+06 0 874 3203
1.4001e+06 0 979 3074
1.45607e+06 0 1010 3061
1.34198e+06 0 926 3297
1.29836e+06 0 907 3782
1.37386e+06 0 970 3552
1.34761e+06 0 940 3509
1.34873e+06 0 945 3349
1.30497e+06 0 935 3412
1.86639e+06 0 1272 5284
1.48636e+06 0 1011 3787
1.50531e+06 0 1007 3506
1.31161e+06 0 908 2972
1.31804e+06 0 919 2850
1.21786e+06 0 881 2926
1.35729e+06 0 919 3065
1.42415e+06 0 960 2979
1.27905e+06 0 896 3016
1.36539e+06 0 983 3319
1.54507e+06 0 1027 4267
1.1172e+06 0 826 3396
1.2818e+06 0 921 2812
1.30611e+06 0 928 3412
1.3348e+06 0 941 3595
1.39728e+06 0 968 3200
1.36785e+06 0 951 2891
1.14705e+06 0 840 2665
1.35926e+06 0 959 3259
1.45585e+06 0 971 2747
1.27878e+06 0 904 3045
1.38731e+06 0 985 3811
1.39749e+06 0 977 3849
1.19391e+06 0 854 2703
1.52272e+06 0 1053 4894
1.45176e+06 0 1001 3293
1.43133e+06 0 1007 3411
1.21205e+06 0 866 3448
1.27263e+06 0 880 2839
1.53854e+06 0 1069 3891
1.67964e+06 0 1107 3786
1.38203e+06 0 966 4091
1.53656e+06 0 1042 4230
1.31894e+06 0 917 3783
1.33815e+06 0 915 3408
1.25743e+06 0 861 2705
1.42312e+06 0 989 3520
1.46856e+06 0 996 3271
1.33583e+06 0 944 3016
1.36679e+06 0 950 3079
1.21439e+06 0 869 2944
1.27022e+06 0 887 2724
1.41109e+06 0 1002 4356
1.3514e+06 0 963 3134
1.53822e+06 0 1028 4693
1.29149e+06 0 917 3707
1.5821e+06 0 1065 3934
1.4429e+06 0 991 2999
1.58047e+06 0 1055 4027
1.13977e+06 0 795 2767
1.63144e+06 0 1096 4193
1.93864e+06 0 1296 4855
1.31154e+06 0 908 3000
1.14034e+06 0 823 2544
1.22264e+06 0 857 2971
1.24782e+06 0 865 2525
1.37034e+06 0 976 3693
1.58638e+06 0 1085 3539
1.33912e+06 0 906 3153
1.35371e+06 0 943 3199
1.43956e+06 0 979 2482
1.3931e+06 0 956 3079
1.25346e+06 0 897 3474
1.38009e+06 0 943 3046
1.42261e+06 0 985 4360
1.21668e+06 0 846 4127
1.23382e+06 0 863 3284
1.38063e+06 0 956 3367
1.29034e+06 0 913 3703
1.58011e+06 0 1079 3718
1.37245e+06 0 926 3265
1.26537e+06 0 891 2758
1.42359e+06 0 969 3237
1.2814e+06 0 933 3092
1.42588e+06 0 962 2975
1.33859e+06 0 950 3366
1.39163e+06 0 961 3006
1.50762e+06 0 1060 3435
1.50856e+06 0 1014 4714
1.3065e+06 0 913 2912
1.28375e+06 0 916 3485
1.13557e+06 0 835 2421
1.48601e+06 0 1029 3288
1.2396e+06 0 868 2422
1.22291e+06 0 854 2996
1.23379e+06 0 881 2685
1.40126e+06 0 953 3353
1.3875e+06 0 999 3781
1.94414e+06 0 1306 4621
1.24268e+06 0 852 2842
1.55964e+06 0 1083 4048
1.28147e+06 0 924 3305
1.31757e+06 0 927 3209
1.5461e+06 0 1100 5147
1.61283e+06 0 1078 3835
1.33667e+06 0 911 3069
1.25243e+06 0 869 2413
1.66374e+06 0 1109 4121
1.14779e+06 0 836 2746
1.47106e+06 0 994 3760
1.59259e+06 0 1072 4254
1.49014e+06 0 1044 3102
1.55299e+06 0 1095 4793
1.50878e+06 0 1034 3349
1.21817e+06 0 859 2566
1.19958e+06 0 854 2905
1.55454e+06 0 1080 3954
