TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.20613e+06 0 857 2867
1.19958e+06 0 842 2739
1.42177e+06 0 994 3495
1.49339e+06 0 1036 3735
1.3461e+06 0 929 3075
1.34611e+06 0 940 3578
1.33622e+06 0 944 3504
1.47364e+06 0 1028 3701
1.29017e+06 0 904 2806
1.28623e+06 0 922 3835
1.83436e+06 0 1250 6271
1.46603e+06 0 997 4656
1.43415e+06 0 959 2992
1.32699e+06 0 918 3084
1.25749e+06 0 877 2888
1.22448e+06 0 886 2928
1.39983e+06 0 948 3276
1.49802e+06 0 1010 4612
1.30125e+06 0 911 3156
1.35536e+06 0 975 3531
1.58441e+06 0 1054 6138
1.12594e+06 0 833 2430
1.27477e+06 0 916 4049
1.34124e+06 0 953 3128
1.23512e+06 0 871 3301
1.44499e+06 0 1002 4263
1.45262e+06 0 1010 4122
1.12282e+06 0 822 2665
1.33542e+06 0 942 2872
1.47693e+06 0 985 3794
1.20919e+06 0 855 2685
1.43398e+06 0 1018 3143
1.22986e+06 0 860 2619
1.182e+06 0 845 2703
1.33587e+06 0 923 2902
1.46301e+06 0 1008 4070
1.36329e+06 0 959 3785
1.37067e+06 0 979 4841
1.35065e+06 0 934 3333
1.50753e+06 0 1048 4953
1.73168e+06 0 1141 5156
1.42044e+06 0 993 4472
1.41278e+06 0 958 3120
1.35015e+06 0 938 3394
1.38901e+06 0 950 3428
1.17646e+06 0 805 2705
1.3329e+06 0 926 3526
1.52549e+06 0 1035 3562
1.26822e+06 0 896 3177
1.46345e+06 0 1017 4150
1.19774e+06 0 857 3258
1.24959e+06 0 872 3675
1.3794e+06 0 979 3842
1.34604e+06 0 960 3395
1.60457e+06 0 1073 4966
1.25279e+06 0 889 3279
1.47096e+06 0 990 3386
1.48076e+06 0 1017 3467
1.4747e+06 0 985 4542
1.15394e+06 0 805 2782
1.64872e+06 0 1108 5605
1.51802e+06 0 1015 3499
1.32442e+06 0 917 2898
1.18209e+06 0 854 4157
1.315e+06 0 922 3567
1.29364e+06 0 897 3205
1.3225e+06 0 942 3734
1.49852e+06 0 1025 3362
