TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.21813e+06 0 866 3493
1.27454e+06 0 895 3346
1.42956e+06 0 999 3508
1.50924e+06 0 1047 3656
1.32876e+06 0 917 3153
1.35119e+06 0 944 3709
1.33321e+06 0 942 4107
1.34016e+06 0 935 3671
1.47276e+06 0 1032 3972
1.37145e+06 0 983 3647
1.5552e+06 0 1060 4075
1.43321e+06 0 975 3570
1.48564e+06 0 994 3612
1.36497e+06 0 945 3325
1.32991e+06 0 928 3419
1.20091e+06 0 869 3259
1.4447e+06 0 978 3355
1.57591e+06 0 1063 4207
1.33602e+06 0 936 2855
1.4226e+06 0 1024 3851
1.55331e+06 0 1033 4390
1.19503e+06 0 884 3462
1.27009e+06 0 913 3273
1.29596e+06 0 921 3412
1.36156e+06 0 960 3346
1.35074e+06 0 936 2941
1.33093e+06 0 926 2572
1.26909e+06 0 929 3932
1.42985e+06 0 1009 3900
1.47949e+06 0 987 3415
1.32062e+06 0 933 3367
1.34722e+06 0 956 3044
1.87311e+06 0 1310 8184
1.19144e+06 0 852 2703
1.61004e+06 0 1113 4440
1.55756e+06 0 1074 3113
1.37628e+06 0 968 3174
1.27106e+06 0 908 3383
1.30655e+06 0 904 2357
1.56244e+06 0 1086 4026
1.78841e+06 0 1178 4692
1.35767e+06 0 949 3479
1.38824e+06 0 941 2751
1.32786e+06 0 923 3138
1.59125e+06 0 1089 3874
1.26452e+06 0 866 3266
1.41003e+06 0 980 3949
1.54383e+06 0 1048 4860
1.31593e+06 0 929 3039
1.48433e+06 0 1032 3120
1.19748e+06 0 857 2594
1.29544e+06 0 904 3076
1.40268e+06 0 996 4228
1.42347e+06 0 1015 3576
1.6488e+06 0 1102 3952
1.27257e+06 0 903 3131
1.51744e+06 0 1021 3242
1.52444e+06 0 1047 3536
1.5152e+06 0 1012 4009
1.26805e+06 0 885 2957
1.64062e+06 0 1102 4326
1.64739e+06 0 1101 3722
1.4264e+06 0 988 3568
1.16654e+06 0 842 2915
1.22119e+06 0 856 3039
1.34116e+06 0 930 3436
1.36515e+06 0 973 3642
1.7547e+06 0 1201 4217
1.34241e+06 0 908 2932
1.35899e+06 0 947 3065
1.39449e+06 0 949 3141
1.39181e+06 0 955 2737
1.30533e+06 0 934 3217
1.42185e+06 0 971 3316
1.40796e+06 0 975 4027
1.22551e+06 0 852 2595
1.26845e+06 0 887 3072
1.37712e+06 0 953 3250
1.39064e+06 0 984 3795
1.61725e+06 0 1104 5178
1.52123e+06 0 1027 3124
1.27207e+06 0 895 2953
1.42812e+06 0 972 3428
1.25043e+06 0 910 2763
1.47245e+06 0 993 2955
1.27128e+06 0 902 2821
1.44355e+06 0 997 2925
1.66269e+06 0 1170 4130
1.47828e+06 0 994 3211
1.30094e+06 0 909 2949
1.25622e+06 0 897 2506
1.18518e+06 0 872 2902
1.4468e+06 0 1001 3468
1.29887e+06 0 909 3115
1.21048e+06 0 845 2520
1.25215e+06 0 894 3164
1.40433e+06 0 955 2890
1.33891e+06 0 964 3652
2.10168e+06 0 1412 4389
1.27549e+06 0 875 2722
1.47085e+06 0 1022 3460
1.32815e+06 0 958 3052
1.40978e+06 0 992 3084
1.62405e+06 0 1155 5056
1.61389e+06 0 1078 4281
1.33383e+06 0 909 2557
1.34836e+06 0 936 2872
1.91618e+06 0 1277 4545
1.19534e+06 0 871 2918
1.56969e+06 0 1061 4718
1.53203e+06 0 1031 3654
1.46832e+06 0 1028 3957
1.57073e+06 0 1107 4642
1.59807e+06 0 1096 4580
1.40233e+06 0 989 4145
1.27684e+06 0 909 3114
1.5612e+06 0 1084 3908
1.46874e+06 0 1024 3928
1.38834e+06 0 969 3116
1.38062e+06 0 984 3720
1.45399e+06 0 1021 3683
1.2781e+06 0 898 3484
1.50678e+06 0 1028 4633
1.33901e+06 0 933 3212
1.33115e+06 0 969 3340
1.26441e+06 0 908 2864
1.2906e+06 0 910 3306
1.57303e+06 0 1040 3710
1.45108e+06 0 989 3248
1.66474e+06 0 1146 3901
1.26972e+06 0 905 3479
1.47128e+06 0 991 2942
1.31555e+06 0 943 4276
1.32035e+06 0 922 3507
1.34985e+06 0 927 3622
1.20717e+06 0 879 2435
1.43028e+06 0 985 3062
