TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.31654e+06 0 936 3340
1.37603e+06 0 966 3839
1.52363e+06 0 1065 3574
1.72779e+06 0 1199 3986
1.61429e+06 0 1114 4192
1.41535e+06 0 989 3902
1.48322e+06 0 1048 3793
1.49432e+06 0 1042 3484
1.71218e+06 0 1199 5106
1.39033e+06 0 996 3981
1.89982e+06 0 1295 4722
1.74061e+06 0 1184 4355
1.69024e+06 0 1131 4300
1.56771e+06 0 1085 3633
1.49741e+06 0 1044 3408
1.30482e+06 0 944 2777
1.53494e+06 0 1039 3109
1.99347e+06 0 1345 6833
1.43287e+06 0 1004 3031
1.63382e+06 0 1176 4346
1.906e+06 0 1268 5030
1.20772e+06 0 893 2761
1.46265e+06 0 1051 3318
1.34627e+06 0 956 3216
1.52098e+06 0 1073 4904
1.56906e+06 0 1088 3749
1.51161e+06 0 1051 3910
1.19163e+06 0 872 2502
1.57348e+06 0 1110 3419
1.85045e+06 0 1235 4157
1.37964e+06 0 975 3074
1.50182e+06 0 1066 4119
1.47269e+06 0 1030 3706
1.35403e+06 0 968 2787
1.66622e+06 0 1152 4691
1.92734e+06 0 1329 5253
1.5193e+06 0 1069 3263
1.38426e+06 0 989 3476
1.37231e+06 0 949 3241
1.65491e+06 0 1150 4235
2.11708e+06 0 1395 3825
1.64431e+06 0 1149 4976
1.71105e+06 0 1160 3556
1.48912e+06 0 1035 3411
1.51198e+06 0 1034 3632
1.46284e+06 0 1001 3270
1.65535e+06 0 1151 3856
1.58829e+06 0 1078 3608
1.41466e+06 0 999 3464
1.61615e+06 0 1123 4197
1.37102e+06 0 982 3303
1.41316e+06 0 986 3786
1.49501e+06 0 1061 4423
1.46206e+06 0 1042 2936
1.84325e+06 0 1232 4597
1.47278e+06 0 1046 4121
1.81134e+06 0 1219 4840
1.8645e+06 0 1281 4969
1.75375e+06 0 1171 4340
1.28982e+06 0 900 2665
1.8868e+06 0 1268 4001
1.87829e+06 0 1256 4291
1.68248e+06 0 1165 5059
1.27157e+06 0 918 2721
1.2838e+06 0 900 2880
1.44939e+06 0 1005 3047
1.52262e+06 0 1085 3850
1.83658e+06 0 1257 4001
1.52096e+06 0 1029 3607
1.60541e+06 0 1118 3621
1.50035e+06 0 1021 2953
1.4966e+06 0 1027 2987
1.38122e+06 0 988 3437
1.58841e+06 0 1085 3536
1.50707e+06 0 1043 4201
1.3347e+06 0 928 3107
1.34322e+06 0 939 4238
1.5124e+06 0 1047 3542
1.41378e+06 0 1000 4420
2.06366e+06 0 1409 5206
1.70686e+06 0 1152 3860
1.38443e+06 0 974 3355
1.68794e+06 0 1149 3895
1.43083e+06 0 1042 3660
1.65288e+06 0 1115 3213
1.41395e+06 0 1003 2900
