TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.24288e+06 0 883 3410
1.21809e+06 0 856 2934
1.50492e+06 0 1052 3989
1.46902e+06 0 1019 3357
1.40567e+06 0 970 3287
1.32547e+06 0 926 3373
1.30661e+06 0 923 3769
1.32254e+06 0 922 2990
1.28067e+06 0 897 2721
1.28591e+06 0 921 4228
1.87364e+06 0 1277 5891
1.61722e+06 0 1100 4433
1.45435e+06 0 973 3066
1.33161e+06 0 922 2958
1.2919e+06 0 901 2906
1.24928e+06 0 904 3643
1.39811e+06 0 947 2720
1.66961e+06 0 1126 4834
1.26464e+06 0 886 2842
1.41736e+06 0 1020 3730
1.5487e+06 0 1030 4882
1.14874e+06 0 850 2996
1.31875e+06 0 948 2756
1.34714e+06 0 957 2995
1.32148e+06 0 932 3472
1.34992e+06 0 936 2887
1.34333e+06 0 934 2520
1.18728e+06 0 869 3066
1.35709e+06 0 957 2755
1.49892e+06 0 1000 3533
1.30449e+06 0 922 2639
1.35972e+06 0 965 2926
1.47767e+06 0 1034 5599
1.26706e+06 0 906 2703
1.46974e+06 0 1016 4102
1.44865e+06 0 999 3198
1.335e+06 0 939 2794
1.23255e+06 0 881 3013
1.34621e+06 0 931 3419
1.46842e+06 0 1021 3947
1.79195e+06 0 1181 4999
1.39004e+06 0 972 3663
1.47927e+06 0 1003 3498
1.35316e+06 0 941 4247
1.42511e+06 0 975 3672
1.27383e+06 0 872 2706
1.38482e+06 0 963 3241
1.4577e+06 0 989 2849
1.30738e+06 0 923 2885
1.46508e+06 0 1018 3604
1.2716e+06 0 910 3177
1.37222e+06 0 958 2954
1.38318e+06 0 982 3626
1.35603e+06 0 967 2696
1.63431e+06 0 1093 5410
1.25918e+06 0 894 2746
1.58056e+06 0 1064 3633
1.43781e+06 0 988 3514
1.57414e+06 0 1051 4870
1.25235e+06 0 874 3028
1.65708e+06 0 1113 4305
1.6194e+06 0 1083 3633
1.38361e+06 0 958 3037
1.15852e+06 0 837 3559
1.25939e+06 0 883 2722
1.3355e+06 0 926 3044
1.33532e+06 0 951 3106
1.5837e+06 0 1083 3720
1.39255e+06 0 942 2942
1.33595e+06 0 930 3013
1.45563e+06 0 990 2659
1.43575e+06 0 985 2902
1.28977e+06 0 923 2964
1.38461e+06 0 946 3018
1.40835e+06 0 975 3081
1.23251e+06 0 857 3482
1.24311e+06 0 869 3393
1.46945e+06 0 1017 3718
1.39481e+06 0 987 4085
1.47406e+06 0 1006 2902
1.40215e+06 0 946 3251
1.33365e+06 0 939 3377
1.45527e+06 0 990 2921
