TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.27467e+06 0 906 2950
1.26474e+06 0 888 3412
1.47486e+06 0 1031 3437
1.75353e+06 0 1216 4516
1.44211e+06 0 995 3876
1.48146e+06 0 1035 4210
1.41065e+06 0 996 3587
1.48982e+06 0 1039 3840
1.47621e+06 0 1034 3716
1.35337e+06 0 970 4159
1.97156e+06 0 1343 6530
1.59442e+06 0 1085 4069
1.44841e+06 0 969 4526
1.53491e+06 0 1062 3547
1.27582e+06 0 890 3291
1.2426e+06 0 899 3016
1.42417e+06 0 964 3190
1.76315e+06 0 1189 4571
1.37202e+06 0 961 3224
1.47567e+06 0 1062 3404
1.65581e+06 0 1101 4696
1.1677e+06 0 864 2934
1.30895e+06 0 941 2678
1.3512e+06 0 960 3028
1.40598e+06 0 992 3798
1.43764e+06 0 996 3793
1.33847e+06 0 931 2967
1.21129e+06 0 887 3599
1.44419e+06 0 1019 4512
1.53835e+06 0 1026 2892
1.35174e+06 0 955 2953
1.39249e+06 0 988 3044
1.34493e+06 0 941 3240
1.23799e+06 0 885 2703
1.49676e+06 0 1035 4043
1.77033e+06 0 1220 4629
1.46164e+06 0 1028 3783
1.32581e+06 0 947 3732
1.37819e+06 0 953 4060
1.54764e+06 0 1076 4364
1.74666e+06 0 1151 4815
1.55902e+06 0 1090 4258
1.52364e+06 0 1033 3502
1.45802e+06 0 1013 3698
1.45035e+06 0 992 3644
1.30929e+06 0 896 2648
1.40666e+06 0 978 3521
1.62779e+06 0 1105 3108
1.36408e+06 0 964 3005
1.53794e+06 0 1069 4144
1.26813e+06 0 908 2933
1.4128e+06 0 986 3940
1.35269e+06 0 960 2932
1.39082e+06 0 992 3293
1.73984e+06 0 1163 5141
1.29258e+06 0 918 3528
1.64007e+06 0 1104 3982
1.5277e+06 0 1049 3763
1.58185e+06 0 1056 4162
1.2535e+06 0 875 2782
1.7008e+06 0 1143 4673
1.69665e+06 0 1134 4274
1.41304e+06 0 979 3303
1.15033e+06 0 831 3069
1.24133e+06 0 871 2722
1.39884e+06 0 970 3404
1.44298e+06 0 1028 3498
1.58947e+06 0 1087 3436
1.49895e+06 0 1014 3594
1.39961e+06 0 975 3247
1.47404e+06 0 1003 3141
1.4164e+06 0 972 2988
1.28771e+06 0 921 3970
1.47463e+06 0 1007 3848
1.51866e+06 0 1051 4739
1.24837e+06 0 868 3482
1.2843e+06 0 898 3425
1.52292e+06 0 1054 4498
1.32436e+06 0 937 3913
1.82858e+06 0 1249 5084
1.48853e+06 0 1005 3385
1.31086e+06 0 923 2877
1.56226e+06 0 1063 3748
1.32286e+06 0 963 3436
1.57492e+06 0 1062 4514
1.306e+06 0 926 2693
1.42403e+06 0 984 2931
1.84932e+06 0 1301 5989
1.59941e+06 0 1075 3750
1.35633e+06 0 948 4530
1.28737e+06 0 919 3038
1.24567e+06 0 916 3323
1.5066e+06 0 1043 3492
1.3436e+06 0 940 3885
1.35343e+06 0 945 3570
1.29433e+06 0 924 3575
1.4866e+06 0 1011 3539
1.45308e+06 0 1046 3818
2.21621e+06 0 1489 7039
1.40502e+06 0 964 3451
1.54506e+06 0 1073 3685
1.31725e+06 0 950 3258
1.41613e+06 0 997 3452
1.57936e+06 0 1124 4654
1.66068e+06 0 1110 4277
1.30973e+06 0 892 2715
1.307e+06 0 907 3085
1.72976e+06 0 1153 4291
1.25662e+06 0 915 3009
1.6112e+06 0 1089 3870
1.62955e+06 0 1097 3752
1.52242e+06 0 1066 4275
1.67452e+06 0 1180 4797
1.77487e+06 0 1217 5499
1.286e+06 0 907 2963
1.27279e+06 0 906 3047
1.5596e+06 0 1083 3940
1.4207e+06 0 991 3355
1.49202e+06 0 1041 4332
1.29636e+06 0 923 3079
1.43145e+06 0 1005 3698
1.27653e+06 0 897 3701
1.46565e+06 0 1000 3504
1.24068e+06 0 865 2949
1.3548e+06 0 986 3441
1.32912e+06 0 954 3103
1.23696e+06 0 872 2713
1.55748e+06 0 1030 3334
