TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.32995e+06 0 945 3601
1.34384e+06 0 944 3624
1.43299e+06 0 1002 3741
1.52082e+06 0 1055 4559
1.40647e+06 0 971 3104
1.29072e+06 0 901 3038
1.39088e+06 0 982 4046
1.38523e+06 0 966 3705
1.37727e+06 0 965 2999
1.34976e+06 0 967 4680
1.87135e+06 0 1275 4234
1.47385e+06 0 1003 4275
1.58232e+06 0 1059 3687
1.50373e+06 0 1041 3905
1.41658e+06 0 988 3534
1.3459e+06 0 974 3673
1.48222e+06 0 1004 2821
1.48007e+06 0 998 3414
1.2575e+06 0 881 2556
1.40857e+06 0 1014 3429
1.84602e+06 0 1228 4395
1.20267e+06 0 890 3420
1.3786e+06 0 991 3097
1.33482e+06 0 948 2864
1.39264e+06 0 982 3829
1.36472e+06 0 946 3581
1.46463e+06 0 1019 4014
1.17719e+06 0 862 2848
1.52594e+06 0 1076 3570
1.56954e+06 0 1047 3675
1.27272e+06 0 900 2607
1.40274e+06 0 996 3615
1.49804e+06 0 1048 3678
1.26585e+06 0 905 2741
1.49737e+06 0 1035 4074
1.57325e+06 0 1085 3560
1.34546e+06 0 946 3160
1.26431e+06 0 903 3385
1.32067e+06 0 913 2662
1.64445e+06 0 1143 4966
1.8031e+06 0 1188 4220
1.46572e+06 0 1024 3860
1.5873e+06 0 1076 3172
1.45489e+06 0 1011 4737
1.40787e+06 0 963 3602
1.34679e+06 0 922 3523
1.57295e+06 0 1093 4159
1.58071e+06 0 1073 4027
1.42472e+06 0 1006 3465
1.40718e+06 0 978 3204
1.25166e+06 0 896 3491
1.32291e+06 0 923 2711
1.32562e+06 0 941 3312
1.4902e+06 0 1062 4357
1.65297e+06 0 1105 3289
1.32969e+06 0 944 3640
1.67694e+06 0 1129 4791
1.7621e+06 0 1211 5056
1.60786e+06 0 1074 5490
1.23538e+06 0 862 3128
1.74039e+06 0 1169 3786
1.78671e+06 0 1195 4828
1.4262e+06 0 988 3803
1.18652e+06 0 857 4270
1.29147e+06 0 906 2971
1.40533e+06 0 974 3159
1.37756e+06 0 981 2986
1.86477e+06 0 1276 5743
1.46559e+06 0 991 3506
1.41376e+06 0 985 3302
1.47088e+06 0 1001 3462
