TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.2366e+06 0 879 3115
1.46116e+06 0 1026 5206
1.40165e+06 0 980 2953
1.57576e+06 0 1093 4775
1.47188e+06 0 1016 3032
1.31576e+06 0 919 3236
1.35364e+06 0 956 4378
1.41095e+06 0 984 3817
1.30425e+06 0 913 3164
1.33367e+06 0 956 4322
2.16309e+06 0 1474 7321
1.59058e+06 0 1082 4656
1.54286e+06 0 1032 3245
1.41782e+06 0 981 2870
1.40069e+06 0 977 3579
1.31378e+06 0 951 3438
1.45544e+06 0 986 2850
1.4945e+06 0 1008 4142
1.2931e+06 0 906 2815
1.29093e+06 0 929 3280
1.8814e+06 0 1251 5553
1.15155e+06 0 852 2754
1.41316e+06 0 1015 3378
1.30436e+06 0 927 3003
1.3807e+06 0 974 4462
1.50414e+06 0 1043 3534
1.52469e+06 0 1061 4906
1.16854e+06 0 856 2848
1.94362e+06 0 1371 7075
1.47667e+06 0 985 3494
1.28822e+06 0 911 2583
1.40728e+06 0 999 4002
1.41095e+06 0 987 3505
1.23029e+06 0 880 2902
1.5995e+06 0 1106 4361
1.52361e+06 0 1050 4329
1.32478e+06 0 932 2733
1.26484e+06 0 904 3234
1.30633e+06 0 904 2562
1.7536e+06 0 1219 5191
1.84549e+06 0 1216 5078
1.45496e+06 0 1017 3997
1.54695e+06 0 1049 3773
1.44544e+06 0 1005 5265
1.44688e+06 0 990 3780
1.36103e+06 0 932 3293
1.37911e+06 0 959 3638
1.55972e+06 0 1058 4391
1.33819e+06 0 945 3517
1.42443e+06 0 990 3056
1.24001e+06 0 888 3282
1.31788e+06 0 920 3613
1.33144e+06 0 945 2953
1.48611e+06 0 1059 4544
1.62789e+06 0 1088 3607
1.42727e+06 0 1013 4611
1.75827e+06 0 1184 5828
1.76787e+06 0 1215 5406
1.76783e+06 0 1180 6804
1.22402e+06 0 854 3050
1.81594e+06 0 1220 4450
1.56699e+06 0 1048 3137
1.50973e+06 0 1046 4372
1.22732e+06 0 886 3614
1.26565e+06 0 888 3351
1.41656e+06 0 982 4523
1.29809e+06 0 925 3642
2.09779e+06 0 1435 7183
1.3647e+06 0 923 3519
1.391e+06 0 969 3241
1.58953e+06 0 1082 4262
1.4786e+06 0 1014 3525
1.39029e+06 0 995 4269
1.51658e+06 0 1036 3387
1.38058e+06 0 956 3175
1.25e+06 0 869 3613
1.30277e+06 0 911 4182
1.48734e+06 0 1030 3497
1.34137e+06 0 949 4097
1.83185e+06 0 1251 4658
1.52265e+06 0 1028 4315
1.29024e+06 0 908 3319
1.58746e+06 0 1080 3284
1.36311e+06 0 992 3382
1.55635e+06 0 1050 3739
1.37369e+06 0 974 3286
1.44424e+06 0 998 3647
1.54362e+06 0 1086 3578
1.962e+06 0 1319 5901
1.39137e+06 0 972 3962
1.34698e+06 0 962 3305
1.31881e+06 0 970 4522
1.68858e+06 0 1169 4556
1.30875e+06 0 916 3629
1.23688e+06 0 864 2653
1.32984e+06 0 949 4737
1.54084e+06 0 1048 3920
1.41736e+06 0 1021 3734
2.5789e+06 0 1733 8121
1.3706e+06 0 940 3491
1.62663e+06 0 1130 4412
1.60111e+06 0 1155 4755
1.42102e+06 0 1000 3825
1.46229e+06 0 1040 4868
1.67952e+06 0 1122 4291
1.3549e+06 0 923 3002
1.40914e+06 0 978 4439
1.74973e+06 0 1166 4065
1.2572e+06 0 916 3437
1.73533e+06 0 1173 4872
1.59355e+06 0 1073 3972
1.62091e+06 0 1135 4901
1.65896e+06 0 1169 5257
1.54358e+06 0 1058 4020
1.25803e+06 0 887 3020
1.46011e+06 0 1039 3366
1.72448e+06 0 1198 5914
1.64297e+06 0 1146 5295
1.37786e+06 0 962 3446
1.58938e+06 0 1132 4933
1.44368e+06 0 1014 3465
1.36819e+06 0 962 3569
1.6916e+06 0 1154 4313
1.34275e+06 0 936 3710
1.58646e+06 0 1155 4415
1.3544e+06 0 972 3914
1.30773e+06 0 922 4308
1.71531e+06 0 1134 3732
1.4998e+06 0 1023 4092
1.50214e+06 0 1034 4045
1.29887e+06 0 925 3455
1.79354e+06 0 1208 5412
1.34341e+06 0 963 3895
1.30818e+06 0 913 3034
1.66075e+06 0 1140 5146
1.18015e+06 0 860 3062
1.56272e+06 0 1076 3438
1.28795e+06 0 886 3252
1.80952e+06 0 1256 6596
1.6682e+06 0 1160 5745
1.33763e+06 0 950 3200
1.26824e+06 0 882 3270
1.7429e+06 0 1199 4416
1.4017e+06 0 998 3570
1.46563e+06 0 1027 6327
1.91932e+06 0 1316 7493
1.89594e+06 0 1205 4675
1.57366e+06 0 1042 5500
1.534e+06 0 1034 4114
1.4905e+06 0 1045 4060
1.41386e+06 0 973 3379
1.92586e+06 0 1343 6213
1.25751e+06 0 898 3140
1.40207e+06 0 974 2970
1.7424e+06 0 1174 4557
1.2837e+06 0 927 3456
1.41487e+06 0 990 2996
1.24467e+06 0 907 2622
1.75343e+06 0 1191 5542
1.4704e+06 0 1035 3259
1.48198e+06 0 1024 3952
1.50953e+06 0 1045 4747
1.37911e+06 0 985 3275
1.78509e+06 0 1253 5564
1.44483e+06 0 1040 3917
1.8182e+06 0 1222 5086
1.6902e+06 0 1177 4832
1.249e+06 0 923 3046
1.61036e+06 0 1121 4091
1.22236e+06 0 868 3081
2.04978e+06 0 1363 6374
1.43414e+06 0 980 3573
1.35493e+06 0 988 3699
1.68409e+06 0 1120 3763
1.52683e+06 0 1056 3997
1.47516e+06 0 1022 3540
1.33583e+06 0 947 3841
1.4791e+06 0 1037 4515
1.42651e+06 0 1001 3871
1.58497e+06 0 1131 5967
1.42561e+06 0 1012 3562
1.60326e+06 0 1120 4959
1.32287e+06 0 918 2646
1.31916e+06 0 941 2833
1.74911e+06 0 1173 5125
1.48962e+06 0 1075 4576
1.95671e+06 0 1381 7469
1.66019e+06 0 1136 4624
1.3599e+06 0 974 3705
1.43616e+06 0 1000 3897
1.56057e+06 0 1030 3735
1.95347e+06 0 1272 4822
1.48761e+06 0 1046 4361
1.36826e+06 0 946 3493
1.32661e+06 0 932 3952
1.35732e+06 0 964 3292
1.15698e+06 0 847 3029
1.41109e+06 0 1013 4349
1.45056e+06 0 992 4374
1.59325e+06 0 1114 5543
1.77304e+06 0 1210 5197
1.728e+06 0 1193 5023
1.66752e+06 0 1175 5812
1.4994e+06 0 1009 4520
1.612e+06 0 1047 3798
1.77021e+06 0 1169 4109
1.42828e+06 0 1006 3156
1.42746e+06 0 988 4534
1.42452e+06 0 990 4120
1.54607e+06 0 1059 3998
1.5503e+06 0 1057 3559
1.42935e+06 0 991 3202
1.4004e+06 0 976 3143
1.59044e+06 0 1092 3833
1.23187e+06 0 874 2957
1.53192e+06 0 1055 4445
1.6206e+06 0 1123 5523
1.47568e+06 0 1039 4686
1.46426e+06 0 1021 3580
1.5449e+06 0 1109 4872
1.10064e+06 0 813 2437
1.40382e+06 0 989 3914
1.49885e+06 0 990 3343
1.37444e+06 0 941 3387
1.30375e+06 0 923 4059
1.42525e+06 0 1000 3153
1.25941e+06 0 944 3823
1.46657e+06 0 1051 4396
1.79663e+06 0 1252 5816
1.47342e+06 0 992 3562
1.47248e+06 0 1028 5075
1.42264e+06 0 991 3276
1.32214e+06 0 921 3669
1.45088e+06 0 982 3250
1.48281e+06 0 1008 3980
1.5023e+06 0 1040 3517
1.28104e+06 0 909 3950
1.36694e+06 0 974 4613
1.8907e+06 0 1297 5791
1.3118e+06 0 921 3298
1.43586e+06 0 1010 3577
1.30002e+06 0 927 3084
1.57703e+06 0 1083 4869
1.5628e+06 0 1130 4930
