TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.2452e+06 0 885 2761
1.24126e+06 0 872 3041
1.52609e+06 0 1067 3177
1.70349e+06 0 1182 4560
1.42944e+06 0 987 3400
1.46664e+06 0 1024 4009
1.41123e+06 0 997 3856
1.50425e+06 0 1049 3579
1.55091e+06 0 1086 4074
1.34392e+06 0 963 3568
2.04495e+06 0 1393 7680
1.62997e+06 0 1109 4207
1.55297e+06 0 1039 4397
1.5231e+06 0 1054 3704
1.31354e+06 0 916 2682
1.30231e+06 0 943 2916
1.45064e+06 0 982 3056
1.70409e+06 0 1149 3860
1.36465e+06 0 956 3340
1.40515e+06 0 1011 2834
1.64975e+06 0 1097 5386
1.17604e+06 0 870 3161
1.33678e+06 0 961 3605
1.45088e+06 0 1031 3341
1.43867e+06 0 1015 3772
1.49221e+06 0 1034 3087
1.41776e+06 0 986 2956
1.21474e+06 0 889 3741
1.54226e+06 0 1088 3323
1.5583e+06 0 1040 3632
1.36809e+06 0 967 3336
1.41252e+06 0 1003 3258
1.34654e+06 0 942 3106
1.34472e+06 0 961 2703
1.52982e+06 0 1057 4262
1.8811e+06 0 1297 4810
1.51453e+06 0 1065 3785
1.31749e+06 0 941 2990
1.39846e+06 0 967 3202
1.73302e+06 0 1205 5592
1.97173e+06 0 1299 5051
1.63671e+06 0 1144 4519
1.50435e+06 0 1020 3605
1.47196e+06 0 1023 3480
1.41532e+06 0 968 3907
1.35542e+06 0 928 3246
1.43966e+06 0 1001 3599
1.55783e+06 0 1057 3397
1.38811e+06 0 980 3267
1.56816e+06 0 1090 3885
1.33495e+06 0 956 2908
1.37511e+06 0 960 2984
1.44635e+06 0 1027 4038
1.4872e+06 0 1060 3154
1.75906e+06 0 1176 5852
1.33682e+06 0 949 3293
1.70296e+06 0 1146 4120
1.78045e+06 0 1223 4432
1.61087e+06 0 1076 5169
1.1889e+06 0 830 2994
1.96747e+06 0 1322 6813
1.81461e+06 0 1213 4573
1.55593e+06 0 1078 3563
1.17719e+06 0 850 2510
1.2996e+06 0 911 2740
1.42177e+06 0 985 3557
1.45353e+06 0 1036 3173
1.69335e+06 0 1159 4184
1.50386e+06 0 1017 3753
1.48833e+06 0 1037 2958
1.45001e+06 0 987 2928
1.53982e+06 0 1056 3417
1.40725e+06 0 1007 3305
1.46143e+06 0 998 3866
1.51733e+06 0 1050 4069
1.31652e+06 0 916 3493
1.3052e+06 0 913 3913
1.46999e+06 0 1018 3469
1.37119e+06 0 970 3609
1.96713e+06 0 1343 5636
1.91846e+06 0 1295 5338
1.38559e+06 0 975 3437
1.53382e+06 0 1044 3501
1.41116e+06 0 1027 4003
1.69383e+06 0 1142 4145
1.38822e+06 0 985 3255
1.58529e+06 0 1095 3703
1.63559e+06 0 1151 4360
1.93484e+06 0 1301 5879
1.3706e+06 0 958 3421
1.26726e+06 0 905 3047
1.15969e+06 0 853 2766
1.4417e+06 0 998 3356
1.34535e+06 0 942 3323
1.37224e+06 0 958 3381
