TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.18805e+06 0 844 2761
1.31549e+06 0 924 4037
1.45146e+06 0 1015 2899
1.53038e+06 0 1062 3418
1.4204e+06 0 980 3350
1.33669e+06 0 934 2955
1.35521e+06 0 957 3379
1.38696e+06 0 967 3253
1.44249e+06 0 1010 3036
1.33648e+06 0 958 4751
1.59143e+06 0 1084 3368
1.57496e+06 0 1072 4076
1.49899e+06 0 1003 3190
1.4142e+06 0 979 3542
1.3327e+06 0 930 3378
1.20721e+06 0 874 2475
1.39339e+06 0 944 2950
1.5031e+06 0 1014 3347
1.26506e+06 0 886 2723
1.36872e+06 0 985 3127
1.67548e+06 0 1114 3916
1.13121e+06 0 837 2597
1.27562e+06 0 917 3576
1.29288e+06 0 918 2771
1.2979e+06 0 915 3593
1.37022e+06 0 950 3060
1.46486e+06 0 1019 3739
1.19525e+06 0 875 2658
1.52121e+06 0 1073 3934
1.6257e+06 0 1085 4716
1.29831e+06 0 918 2756
1.39533e+06 0 991 3414
1.39161e+06 0 973 3570
1.2663e+06 0 905 2986
1.45782e+06 0 1008 3467
1.48072e+06 0 1021 3860
1.33403e+06 0 938 2515
1.25129e+06 0 894 3360
1.26332e+06 0 874 2471
1.48199e+06 0 1030 3920
1.71802e+06 0 1132 4346
1.43733e+06 0 1005 3539
1.57505e+06 0 1068 3330
1.47771e+06 0 1027 4358
1.42956e+06 0 978 3297
1.3402e+06 0 917 3233
1.48808e+06 0 1034 3600
1.63726e+06 0 1111 4983
1.28101e+06 0 905 2510
1.41467e+06 0 983 2894
1.30762e+06 0 936 3188
1.33034e+06 0 929 3178
1.43783e+06 0 1021 4112
1.38806e+06 0 990 3302
1.5944e+06 0 1066 3204
1.30722e+06 0 928 3512
1.62783e+06 0 1096 4049
1.4924e+06 0 1025 3549
1.46901e+06 0 981 3316
1.18593e+06 0 828 2496
1.62338e+06 0 1090 3881
1.5688e+06 0 1049 3170
1.43352e+06 0 993 3221
1.21805e+06 0 880 3623
1.29967e+06 0 912 3489
1.39078e+06 0 964 3329
1.28122e+06 0 913 2850
1.63049e+06 0 1116 4309
1.52512e+06 0 1031 3315
1.40372e+06 0 978 3044
1.4363e+06 0 977 2710
1.50783e+06 0 1034 3821
1.36066e+06 0 973 3823
1.49046e+06 0 1018 3616
1.38285e+06 0 957 3168
1.22356e+06 0 851 4127
1.29129e+06 0 903 3425
1.47802e+06 0 1023 3441
1.3203e+06 0 934 3869
1.76052e+06 0 1202 5178
1.43981e+06 0 972 3166
1.28355e+06 0 903 3319
1.48541e+06 0 1011 2940
1.29639e+06 0 944 3532
1.50876e+06 0 1018 3434
1.34511e+06 0 954 3609
1.39698e+06 0 965 3077
1.53081e+06 0 1077 3549
1.59971e+06 0 1075 3821
1.36882e+06 0 957 3005
1.32551e+06 0 946 3114
1.2315e+06 0 906 4135
1.49694e+06 0 1036 3571
1.31767e+06 0 922 2840
1.23379e+06 0 862 3829
1.29544e+06 0 925 3032
1.45506e+06 0 990 3736
1.43848e+06 0 1036 4277
2.05175e+06 0 1378 4617
1.34872e+06 0 925 3455
1.6815e+06 0 1168 4671
1.3893e+06 0 1002 3423
1.38953e+06 0 978 3151
1.70959e+06 0 1216 5875
1.62557e+06 0 1086 3648
1.33128e+06 0 907 3077
1.28662e+06 0 893 2585
1.83707e+06 0 1224 6351
1.20768e+06 0 880 2771
1.55032e+06 0 1048 3703
1.55489e+06 0 1047 3654
1.5238e+06 0 1067 4054
1.58273e+06 0 1116 4264
1.49821e+06 0 1027 4134
1.26793e+06 0 894 2895
1.29366e+06 0 921 3469
1.57254e+06 0 1092 4519
1.42907e+06 0 997 3653
1.36024e+06 0 949 3128
1.36464e+06 0 972 3068
1.44463e+06 0 1015 4323
1.27782e+06 0 898 2649
1.61666e+06 0 1103 4329
1.34444e+06 0 937 3024
1.46834e+06 0 1069 4201
1.32616e+06 0 952 3116
1.26085e+06 0 889 3972
1.56885e+06 0 1037 3634
1.56556e+06 0 1067 5427
1.51202e+06 0 1041 3769
1.24212e+06 0 885 3356
1.5699e+06 0 1057 3906
1.25332e+06 0 899 3436
1.29355e+06 0 903 3904
1.41053e+06 0 968 3895
1.20751e+06 0 880 2883
1.54723e+06 0 1065 3285
1.46113e+06 0 1005 4096
1.53445e+06 0 1065 3684
1.43738e+06 0 1000 3553
1.3173e+06 0 935 2686
1.27779e+06 0 889 3324
1.55536e+06 0 1070 3776
1.39177e+06 0 991 3413
1.41391e+06 0 991 4391
1.68043e+06 0 1152 5127
2.01912e+06 0 1283 6524
1.60535e+06 0 1063 4810
1.56689e+06 0 1056 3834
1.37073e+06 0 961 3474
1.46055e+06 0 1005 3922
1.45977e+06 0 1018 3916
1.26217e+06 0 901 3386
1.35941e+06 0 944 2753
1.69197e+06 0 1140 4292
1.2481e+06 0 901 3886
1.42773e+06 0 999 3374
1.17877e+06 0 859 2967
1.7117e+06 0 1162 4101
1.51162e+06 0 1064 3985
1.44828e+06 0 1001 3484
1.3256e+06 0 918 2673
