TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.34833e+06 0.00058997 1385 4139
2.35604e+06 0 1382 4515
2.74546e+06 0 1596 4412
2.81155e+06 0 1619 4755
2.52681e+06 0.000580046 1465 5547
2.85636e+06 0.000583771 1667 4612
2.57145e+06 0 1499 4546
2.37852e+06 0 1433 4714
3.03474e+06 0 1744 5417
3.63388e+06 0.00112613 2046 6810
2.91236e+06 0 1648 5123
2.82785e+06 0 1629 5064
2.48911e+06 0 1462 4541
2.67553e+06 0 1544 4303
3.10388e+06 0.000560853 1741 5709
2.56457e+06 0 1495 5302
2.87266e+06 0 1685 4785
2.98653e+06 0 1718 6044
2.29859e+06 0.00123533 1419 4053
2.56549e+06 0.000589275 1511 4444
2.65093e+06 0.00058548 1552 5315
2.62598e+06 0 1529 3720
2.45145e+06 0.000583771 1431 3960
2.59391e+06 0 1566 5860
3.54348e+06 0 1989 5729
2.39352e+06 0 1404 4338
2.6847e+06 0 1559 5249
2.29866e+06 0 1394 4356
2.79535e+06 0.000575374 1608 4720
2.81159e+06 0.000574713 1616 4795
2.451e+06 0.00058997 1446 4526
2.55877e+06 0 1504 5234
3.16162e+06 0 1824 5512
3.33062e+06 0.000558659 1861 6614
2.84022e+06 0 1648 5607
2.85026e+06 0.000562114 1602 4764
2.61668e+06 0.000578704 1514 5357
2.69326e+06 0 1540 4366
2.82838e+06 0 1634 5363
3.2124e+06 0 1814 5737
2.35201e+06 0 1400 3846
2.83008e+06 0.000575705 1629 4882
2.52974e+06 0 1489 4194
2.41226e+06 0 1427 4180
2.78383e+06 0.000592417 1649 4425
3.29389e+06 0 1855 6405
2.73085e+06 0 1588 5952
3.34405e+06 0.000567215 1897 6088
3.06267e+06 0 1696 6048
2.24839e+06 0 1311 3605
3.8692e+06 0 2207 7960
3.69616e+06 0 2037 7484
2.59291e+06 0.00058651 1520 4020
2.29645e+06 0 1380 3502
2.69193e+06 0 1541 5344
2.63693e+06 0 1569 4270
3.69401e+06 0 2078 5629
2.74168e+06 0 1582 5351
3.29191e+06 0 1866 4904
2.65026e+06 0 1514 4093
2.46405e+06 0.000589623 1452 4542
2.97998e+06 0 1699 5543
2.49581e+06 0 1455 4908
2.44069e+06 0 1410 3904
2.67036e+06 0 1548 5324
2.77514e+06 0 1611 4108
2.73086e+06 0 1578 3948
2.81941e+06 0 1610 4583
3.32328e+06 0 1904 6820
2.67185e+06 0 1597 4082
3.06911e+06 0 1743 4996
2.50001e+06 0 1491 3927
3.72616e+06 0 2057 6609
2.61326e+06 0 1542 4218
2.96094e+06 0 1706 5876
2.60445e+06 0 1544 5780
2.0592e+06 0 1270 3915
3.02842e+06 0.0011409 1727 5656
2.34139e+06 0 1385 4145
2.52808e+06 0.000583431 1475 3846
2.98247e+06 0.000570451 1701 4604
2.74624e+06 0.000598086 1642 5304
3.76515e+06 0.000548546 2066 6655
2.84593e+06 0 1664 5449
2.80206e+06 0 1673 5303
2.96465e+06 0 1758 5944
3.53941e+06 0.000559597 1981 5843
2.46769e+06 0 1409 3903
2.40815e+06 0 1403 4174
3.2435e+06 0 1812 5543
2.33338e+06 0 1386 3908
3.23548e+06 0 1831 6236
3.09139e+06 0.000570776 1764 5789
3.03614e+06 0.00058651 1781 6192
2.95377e+06 0 1707 5346
2.51343e+06 0.00116414 1462 3687
2.50892e+06 0 1495 4526
2.92396e+06 0.000579039 1693 4808
2.55062e+06 0 1494 4792
2.69824e+06 0 1584 5076
2.70849e+06 0.00116618 1578 4616
2.49071e+06 0.000584112 1454 5062
2.82451e+06 0.000568182 1605 4613
2.75762e+06 0 1652 5135
2.43727e+06 0 1467 4737
2.43135e+06 0 1426 3988
3.4295e+06 0 1913 5687
3.53614e+06 0.000553097 1956 5060
2.4066e+06 0 1435 3914
3.18169e+06 0 1816 5556
2.48481e+06 0.000587199 1459 4096
2.5708e+06 0 1508 4507
2.621e+06 0.000580383 1521 5286
2.54223e+06 0 1484 3990
2.44121e+06 0 1417 4476
3.18601e+06 0 1822 6594
2.41058e+06 0.00175644 1409 4303
2.36876e+06 0 1382 3648
2.82122e+06 0.000575705 1624 5405
2.3597e+06 0 1405 4028
2.62149e+06 0.00116482 1526 5305
3.77878e+06 0 2075 6215
3.35496e+06 0 1863 5866
4.37244e+06 0 2398 7741
2.65681e+06 0.000582072 1546 3746
2.97142e+06 0.0011422 1696 7261
2.36253e+06 0 1394 3903
2.71223e+06 0 1585 4452
2.97213e+06 0.000568828 1691 6199
2.46891e+06 0.00118694 1464 3852
2.73408e+06 0 1593 4535
2.34625e+06 0.00179641 1403 4050
2.98548e+06 0.000575705 1719 4646
2.72606e+06 0 1574 4872
3.00779e+06 0 1731 4630
2.48366e+06 0.00059312 1473 3997
2.5527e+06 0 1522 3900
2.70787e+06 0 1544 4298
2.94322e+06 0.000580383 1708 5170
2.3475e+06 0 1427 4098
3.2898e+06 0.000571429 1880 5539
2.643e+06 0.000595948 1575 5653
3.89692e+06 0.000561798 2190 7060
3.07807e+06 0 1792 5867
3.43743e+06 0 1957 7670
2.96285e+06 0.000577367 1711 5111
3.01413e+06 0 1773 5485
2.74599e+06 0 1578 5127
2.60896e+06 0 1543 4458
2.6295e+06 0 1559 4937
2.90262e+06 0.00116144 1685 4441
2.54591e+06 0 1516 4848
2.51353e+06 0.00229226 1438 3982
2.69703e+06 0 1579 4401
2.58673e+06 0 1519 5063
2.59522e+06 0 1515 4763
2.78899e+06 0 1595 4866
2.4832e+06 0.000606428 1506 4341
3.33604e+06 0.000557414 1860 7015
3.75557e+06 0.000540833 2031 6326
2.69136e+06 0 1565 4913
2.74569e+06 0 1588 5208
2.32698e+06 0 1374 4653
2.33205e+06 0 1408 3428
2.64276e+06 0.000606428 1602 5032
2.65252e+06 0 1543 4614
2.94484e+06 0 1660 4154
2.91041e+06 0 1653 4933
