TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.31708e+06 0 936 3220
1.37011e+06 0 962 5367
1.52763e+06 0 1068 3948
1.68233e+06 0 1167 5437
1.54475e+06 0 1066 5123
1.37252e+06 0 959 3801
1.40543e+06 0 993 4713
1.48545e+06 0 1036 4287
1.34511e+06 0 942 3938
1.31691e+06 0 944 3196
2.15341e+06 0 1467 8786
1.65673e+06 0 1127 4512
1.59287e+06 0 1066 3599
1.50955e+06 0 1045 4067
1.68675e+06 0 1177 6168
1.23432e+06 0 893 3315
1.61437e+06 0 1093 3811
1.53712e+06 0 1037 3842
1.25424e+06 0 878 2601
1.30915e+06 0 942 3646
2.07103e+06 0 1377 5556
1.12293e+06 0 831 2899
1.4735e+06 0 1059 4480
1.25258e+06 0 890 2643
1.44928e+06 0 1022 6024
1.42877e+06 0 990 4652
1.62898e+06 0 1133 4784
1.18591e+06 0 868 3199
1.93241e+06 0 1363 6297
1.82017e+06 0 1215 4359
1.28202e+06 0 906 3191
1.4928e+06 0 1060 5405
1.35405e+06 0 947 3476
1.20818e+06 0 864 3093
1.46967e+06 0 1016 3908
1.58324e+06 0 1091 4888
1.3563e+06 0 954 3775
1.24864e+06 0 892 3817
1.30976e+06 0 906 3527
1.90121e+06 0 1322 6820
1.83797e+06 0 1211 5955
1.44664e+06 0 1011 3615
1.70268e+06 0 1155 4335
1.5506e+06 0 1078 4842
1.5023e+06 0 1028 3453
1.4917e+06 0 1021 4179
1.47062e+06 0 1022 3847
1.56241e+06 0 1060 4115
1.41098e+06 0 997 3385
1.54911e+06 0 1077 4341
1.31838e+06 0 944 3694
1.3841e+06 0 966 4101
1.55443e+06 0 1103 5625
1.56062e+06 0 1113 5401
1.69018e+06 0 1130 3970
1.65522e+06 0 1175 7454
1.88309e+06 0 1268 6886
1.85769e+06 0 1276 6717
1.92834e+06 0 1288 7397
1.1686e+06 0 816 3277
2.07634e+06 0 1395 7455
1.84135e+06 0 1231 5134
1.50342e+06 0 1041 3716
1.2554e+06 0 907 3936
1.30798e+06 0 917 3258
1.44011e+06 0 998 3673
1.404e+06 0 1000 4357
2.25023e+06 0 1540 8381
1.51488e+06 0 1024 4087
1.62099e+06 0 1129 5131
1.47673e+06 0 1005 4017
1.36658e+06 0 937 3567
1.3e+06 0 930 3275
1.59843e+06 0 1092 3618
1.33579e+06 0 925 3023
1.2305e+06 0 856 3928
1.36905e+06 0 958 4546
1.46437e+06 0 1014 3718
1.41878e+06 0 1004 4807
1.82044e+06 0 1243 5349
1.50026e+06 0 1013 3895
1.33676e+06 0 941 3040
1.82632e+06 0 1243 5076
1.56245e+06 0 1137 4901
1.54239e+06 0 1040 3855
1.44911e+06 0 1028 4653
1.53531e+06 0 1061 5488
1.48723e+06 0 1046 3602
1.894e+06 0 1273 5842
1.46177e+06 0 1022 4119
1.55414e+06 0 1110 4625
1.31798e+06 0 969 4561
1.5207e+06 0 1053 5002
1.49629e+06 0 1047 3693
1.2108e+06 0 846 2745
1.41597e+06 0 1011 5621
1.57355e+06 0 1071 4375
1.44446e+06 0 1040 3637
2.436e+06 0 1637 8681
1.48095e+06 0 1016 3398
1.97818e+06 0 1374 7174
1.64364e+06 0 1185 5027
1.53312e+06 0 1079 4417
1.48483e+06 0 1056 4968
1.7096e+06 0 1142 5102
1.4395e+06 0 981 4094
1.5055e+06 0 1045 5376
1.5752e+06 0 1050 3274
1.1892e+06 0 866 2871
1.68295e+06 0 1137 4383
1.69851e+06 0 1143 4639
1.7706e+06 0 1240 6462
1.74161e+06 0 1228 5571
1.60529e+06 0 1101 4373
