TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.64092e+06 0 1558 4388
2.78538e+06 0 1634 4706
3.44392e+06 0 2002 6590
3.15132e+06 0 1815 7258
2.96807e+06 0 1722 5027
3.03083e+06 0 1770 6573
3.1758e+06 0 1851 5018
2.53342e+06 0 1527 3952
3.60993e+06 0 2074 8517
4.097e+06 0 2308 7550
3.18878e+06 0 1804 4433
2.90496e+06 0 1674 5362
2.72553e+06 0 1601 4961
3.04731e+06 0 1759 5302
3.54468e+06 0 1989 5998
3.04584e+06 0 1776 4697
3.20531e+06 0 1881 5287
3.51651e+06 0 2023 7250
2.49232e+06 0 1540 4664
2.68676e+06 0 1584 4139
2.88516e+06 0 1690 5127
3.10262e+06 0 1806 5324
2.88509e+06 0 1685 5518
2.71073e+06 0 1636 4274
4.10401e+06 0 2304 7032
2.78784e+06 0 1636 4790
3.16882e+06 0 1841 4458
3.02172e+06 0 1833 5518
3.23938e+06 0 1864 6257
3.55633e+06 0 2045 5011
2.9804e+06 0 1759 5479
3.15176e+06 0 1852 6877
3.53056e+06 0 2037 8255
3.94567e+06 0 2205 11011
3.29751e+06 0 1913 7845
3.08131e+06 0 1733 4620
3.01851e+06 0 1747 5912
2.88492e+06 0 1650 4046
3.32493e+06 0 1921 6629
3.45761e+06 0 1953 5535
2.85507e+06 0 1700 5678
3.15221e+06 0 1815 4793
2.78758e+06 0 1641 4255
2.89545e+06 0 1713 5640
3.13903e+06 0 1860 5416
3.71317e+06 0 2091 10119
3.00568e+06 0 1748 5960
3.63083e+06 0 2060 6427
3.5525e+06 0 1968 7606
2.63856e+06 0 1539 4127
3.98038e+06 0 2270 8111
4.00594e+06 0 2208 8684
2.78962e+06 0 1637 4305
2.5619e+06 0 1540 5258
3.18886e+06 0 1826 5828
3.05473e+06 0 1818 4573
3.87628e+06 0 2181 6893
3.19179e+06 0 1841 5654
3.67316e+06 0 2082 6707
3.26739e+06 0 1867 4972
2.67151e+06 0 1576 4356
3.28263e+06 0 1872 6535
2.73648e+06 0 1595 4698
2.90001e+06 0 1676 4780
3.34168e+06 0 1938 5813
2.95713e+06 0 1717 6574
3.55889e+06 0 2057 6003
3.26771e+06 0 1866 7019
3.44172e+06 0 1972 6193
2.87488e+06 0 1718 6523
3.18722e+06 0 1810 5870
2.91771e+06 0 1740 4707
3.75833e+06 0 2075 6971
3.00398e+06 0 1773 5161
3.44231e+06 0 1984 6762
2.5902e+06 0 1536 4270
2.48575e+06 0 1533 5092
3.02362e+06 0 1725 4773
2.8784e+06 0 1703 5558
2.9254e+06 0 1707 4865
3.23717e+06 0 1847 4342
3.08564e+06 0 1846 5345
4.29836e+06 0 2359 6972
3.02556e+06 0 1769 4408
2.92105e+06 0 1744 7097
2.88748e+06 0 1712 5521
4.17025e+06 0 2334 8750
2.7859e+06 0 1591 4487
2.96231e+06 0 1726 4865
4.12719e+06 0 2305 8547
2.73813e+06 0 1626 4777
3.67978e+06 0 2082 6613
3.31702e+06 0 1894 7476
3.48563e+06 0 2045 8804
3.41054e+06 0 1971 6165
2.8054e+06 0 1633 3829
2.71361e+06 0 1617 6174
2.96768e+06 0 1719 4407
2.73288e+06 0 1600 4351
2.73233e+06 0 1604 4480
2.99068e+06 0 1744 5257
2.97635e+06 0 1739 4712
3.07458e+06 0 1747 4825
2.89861e+06 0 1736 4606
2.80727e+06 0 1690 5578
2.78488e+06 0 1634 5484
4.13669e+06 0 2308 7211
4.10005e+06 0 2268 7350
2.7229e+06 0 1623 4920
3.28224e+06 0 1873 6172
2.82393e+06 0 1659 5169
2.846e+06 0 1670 4330
3.1911e+06 0 1853 5915
3.20901e+06 0 1873 5144
2.70982e+06 0 1573 4287
3.72257e+06 0 2129 7191
2.64996e+06 0 1552 4995
2.70769e+06 0 1579 4196
3.36348e+06 0 1937 5400
2.83099e+06 0 1686 4432
2.87553e+06 0 1675 5327
4.25733e+06 0 2337 7020
4.4179e+06 0 2454 8956
4.71621e+06 0 2587 7730
2.93761e+06 0 1710 5663
3.27048e+06 0 1868 5136
2.84279e+06 0 1678 4550
2.998e+06 0 1752 5634
3.18515e+06 0 1812 5157
2.73462e+06 0 1623 5307
3.27313e+06 0 1907 5296
2.71874e+06 0 1628 4224
3.37951e+06 0 1946 5283
3.12664e+06 0 1806 6043
2.99262e+06 0 1722 4880
2.73894e+06 0 1625 4458
2.91264e+06 0 1736 4841
3.32639e+06 0 1897 7175
3.194e+06 0 1854 5651
3.11665e+06 0 1895 5787
3.6462e+06 0 2084 7411
2.92426e+06 0 1743 5357
4.32761e+06 0 2432 8841
3.54318e+06 0 2063 5677
4.11232e+06 0 2341 8918
3.44827e+06 0 1992 6244
3.22383e+06 0 1896 5895
3.38994e+06 0 1948 6374
2.86478e+06 0 1695 5230
2.69661e+06 0 1599 4271
3.37105e+06 0 1958 5524
3.03171e+06 0 1805 5775
