TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.20678e+06 0 858 3025
1.32379e+06 0 930 4463
1.55733e+06 0 1089 4120
1.4616e+06 0 1014 4360
1.35809e+06 0 937 3676
1.28411e+06 0 897 2791
1.3929e+06 0 984 3793
1.36462e+06 0 952 3420
1.33376e+06 0 934 3336
1.31729e+06 0 944 4698
1.81112e+06 0 1234 6022
1.52498e+06 0 1038 4560
1.52356e+06 0 1019 3887
1.42401e+06 0 986 3509
1.38669e+06 0 967 3484
1.32057e+06 0 956 3691
1.41475e+06 0 958 2999
1.51007e+06 0 1018 3440
1.24498e+06 0 872 2923
1.39821e+06 0 1006 3715
1.68597e+06 0 1121 4223
1.0917e+06 0 808 2464
1.31818e+06 0 947 3069
1.26052e+06 0 895 3503
1.50697e+06 0 1063 5923
1.4478e+06 0 1004 3751
1.43774e+06 0 1000 3489
1.15537e+06 0 846 2911
1.78492e+06 0 1259 5662
1.42138e+06 0 948 2926
1.26313e+06 0 893 2553
1.38305e+06 0 982 4256
1.42294e+06 0 995 3678
1.21136e+06 0 866 2747
1.58795e+06 0 1098 4264
1.61822e+06 0 1116 4061
1.30382e+06 0 917 2733
1.20438e+06 0 860 2896
1.27602e+06 0 883 2938
1.71905e+06 0 1195 5802
1.76357e+06 0 1162 4732
1.38885e+06 0 971 3438
1.54412e+06 0 1047 3851
1.46777e+06 0 1020 4135
1.32157e+06 0 904 3065
1.28726e+06 0 881 2947
1.5077e+06 0 1048 3616
1.49808e+06 0 1017 3874
1.32582e+06 0 936 3406
1.35329e+06 0 941 3145
1.26648e+06 0 907 3433
1.24804e+06 0 871 2741
1.35648e+06 0 963 3611
1.4108e+06 0 1006 3659
1.6479e+06 0 1102 4379
1.5066e+06 0 1070 4961
1.71219e+06 0 1152 4967
1.72919e+06 0 1188 4723
1.63485e+06 0 1092 5413
1.17678e+06 0 821 2922
1.74964e+06 0 1175 4309
1.74995e+06 0 1170 3762
1.51471e+06 0 1049 4197
1.17413e+06 0 848 3332
1.26094e+06 0 884 3377
1.37285e+06 0 952 3546
1.37044e+06 0 976 4223
2.07142e+06 0 1417 6710
1.37226e+06 0 928 3045
1.42599e+06 0 993 3362
1.49323e+06 0 1016 3867
1.37006e+06 0 940 3082
1.27987e+06 0 916 3305
1.53677e+06 0 1050 3849
1.32434e+06 0 917 2844
1.25935e+06 0 876 3826
1.2501e+06 0 874 3201
1.429e+06 0 989 3180
1.28679e+06 0 910 4012
1.8186e+06 0 1242 5777
1.45491e+06 0 982 3965
1.27626e+06 0 898 2979
1.45564e+06 0 990 3112
1.26866e+06 0 924 2739
1.56788e+06 0 1057 4029
1.3967e+06 0 991 3700
1.47132e+06 0 1016 4006
1.44806e+06 0 1019 3181
1.76304e+06 0 1185 4344
1.40164e+06 0 980 3997
1.32766e+06 0 948 3377
1.20905e+06 0 889 3290
1.42089e+06 0 983 3485
1.27703e+06 0 894 2700
1.19882e+06 0 837 2562
1.30248e+06 0 930 3915
1.49044e+06 0 1014 3733
1.39104e+06 0 1002 3160
2.7639e+06 0 1857 8197
1.30404e+06 0 895 3072
1.82278e+06 0 1266 5881
1.54211e+06 0 1112 5360
1.41955e+06 0 999 3971
1.38471e+06 0 985 3730
1.6399e+06 0 1096 3702
1.34453e+06 0 916 3010
1.37442e+06 0 954 3737
1.64174e+06 0 1094 3457
1.19344e+06 0 869 3423
1.6131e+06 0 1090 4280
1.59476e+06 0 1073 4067
1.6297e+06 0 1142 4898
1.59327e+06 0 1123 4525
1.47787e+06 0 1013 3382
1.25157e+06 0 883 3435
1.43842e+06 0 1024 3783
1.73952e+06 0 1208 6562
1.60399e+06 0 1119 4565
1.38208e+06 0 965 3530
1.52656e+06 0 1088 4423
1.47803e+06 0 1038 3856
1.32179e+06 0 929 3307
1.78792e+06 0 1220 4331
1.28543e+06 0 896 3336
1.57118e+06 0 1144 4875
1.31909e+06 0 947 3626
1.31564e+06 0 928 4348
1.67557e+06 0 1108 4063
1.52195e+06 0 1038 3897
1.49312e+06 0 1028 3711
1.25041e+06 0 891 3590
1.62684e+06 0 1096 4977
1.24165e+06 0 890 3674
1.31158e+06 0 915 3189
1.534e+06 0 1053 3871
1.20368e+06 0 877 3122
1.39506e+06 0 960 2989
1.30346e+06 0 897 2930
1.59072e+06 0 1104 4513
1.61014e+06 0 1120 5316
1.2986e+06 0 922 3396
1.27031e+06 0 884 3753
1.57372e+06 0 1083 4172
1.42309e+06 0 1013 3459
1.51315e+06 0 1061 5766
1.78572e+06 0 1224 7231
1.77933e+06 0 1131 4523
1.56707e+06 0 1037 4785
1.62518e+06 0 1095 4668
1.50971e+06 0 1059 4038
1.4665e+06 0 1009 3256
1.65356e+06 0 1153 5608
1.184e+06 0 845 2460
1.32538e+06 0 921 2496
1.63783e+06 0 1103 4100
1.23533e+06 0 892 3028
1.37361e+06 0 961 3468
1.21402e+06 0 884 2942
1.60042e+06 0 1087 4235
1.5302e+06 0 1077 4875
1.45815e+06 0 1008 3653
1.38655e+06 0 960 3482
1.33017e+06 0 950 2976
2.03135e+06 0 1426 6987
1.47109e+06 0 1059 3748
1.64511e+06 0 1106 3443
1.49277e+06 0 1039 3350
1.20815e+06 0 892 3095
1.60265e+06 0 1116 3876
1.30663e+06 0 928 2879
1.9281e+06 0 1282 4790
1.34909e+06 0 922 2891
1.30655e+06 0 953 3581
1.62662e+06 0 1082 3193
1.61351e+06 0 1116 4364
1.56853e+06 0 1086 4435
1.32878e+06 0 942 4293
1.45922e+06 0 1023 3835
1.40189e+06 0 983 3277
1.421e+06 0 1014 4686
1.38678e+06 0 984 3484
1.41729e+06 0 990 4263
1.30856e+06 0 908 3375
1.26498e+06 0 902 3023
1.62995e+06 0 1093 3604
1.56706e+06 0 1131 5045
1.92005e+06 0 1355 7622
1.68988e+06 0 1156 4660
1.3261e+06 0 950 3864
1.4753e+06 0 1028 4044
1.56282e+06 0 1031 3588
1.88319e+06 0 1226 4119
1.32309e+06 0 931 3095
1.31288e+06 0 907 2665
1.25548e+06 0 882 3082
1.3642e+06 0 969 3357
1.16776e+06 0 855 2382
1.49531e+06 0 1074 4721
1.51865e+06 0 1038 5240
1.4867e+06 0 1040 4073
1.63028e+06 0 1112 3836
1.53588e+06 0 1060 4439
1.68281e+06 0 1186 6179
1.54389e+06 0 1039 4601
1.59596e+06 0 1037 3559
1.88928e+06 0 1247 5274
1.33164e+06 0 938 3335
1.53358e+06 0 1062 4139
1.64499e+06 0 1143 4935
1.49234e+06 0 1022 3838
1.53311e+06 0 1045 3952
1.35909e+06 0 942 3122
1.27729e+06 0 890 3302
1.56533e+06 0 1075 4301
1.24639e+06 0 884 3498
1.37678e+06 0 948 3004
1.54621e+06 0 1071 4871
1.37256e+06 0 967 3814
1.42805e+06 0 995 4210
1.55365e+06 0 1115 4422
1.10061e+06 0 813 2758
1.2575e+06 0 886 2995
1.41365e+06 0 934 2918
1.37032e+06 0 938 2969
1.28362e+06 0 909 3446
1.42147e+06 0 997 3762
1.27624e+06 0 957 3823
1.34626e+06 0 965 3695
1.92755e+06 0 1344 6438
1.44145e+06 0 970 3150
1.29638e+06 0 905 3969
1.30406e+06 0 908 2802
1.34527e+06 0 937 3597
1.43426e+06 0 971 3048
1.41435e+06 0 962 3687
1.47745e+06 0 1023 3726
1.31907e+06 0 936 3151
1.33003e+06 0 948 4182
1.76236e+06 0 1209 4718
1.25892e+06 0 884 3146
1.55155e+06 0 1091 4933
1.31779e+06 0 940 3233
1.52322e+06 0 1046 3909
1.44625e+06 0 1045 3970
1.67304e+06 0 1124 3974
1.53847e+06 0 1055 3863
1.52823e+06 0 1016 3499
1.57545e+06 0 1106 5168
1.55142e+06 0 1085 4111
1.2882e+06 0 920 3650
1.2689e+06 0 910 3461
1.81612e+06 0 1271 6146
1.62872e+06 0 1113 5572
1.39502e+06 0 1013 4024
1.31296e+06 0 921 2917
1.356e+06 0 945 3032
1.32344e+06 0 917 2920
1.96565e+06 0 1304 6009
1.3107e+06 0 932 2663
1.39109e+06 0 958 3244
1.49348e+06 0 1012 3377
1.43252e+06 0 988 3229
1.51281e+06 0 1033 3548
1.24062e+06 0 890 3747
1.36958e+06 0 931 3437
1.53737e+06 0 1073 4071
1.1624e+06 0 830 3208
1.40688e+06 0 1002 4580
1.26529e+06 0 889 3518
1.46985e+06 0 1010 3129
1.38884e+06 0 966 4533
1.29585e+06 0 947 3477
1.53956e+06 0 1045 3893
1.66883e+06 0 1178 4818
1.59496e+06 0 1077 5409
1.75011e+06 0 1208 4743
1.40323e+06 0 1018 3746
1.18821e+06 0 856 2506
1.34759e+06 0 931 2970
1.50418e+06 0 1041 4168
1.60097e+06 0 1121 4654
1.47306e+06 0 1053 4081
1.70291e+06 0 1133 4230
1.76512e+06 0 1224 4505
1.624e+06 0 1081 3851
1.24629e+06 0 877 3721
1.53754e+06 0 1036 4166
1.3129e+06 0 906 2719
1.30962e+06 0 932 3073
1.43819e+06 0 977 4038
