TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.22335e+06 0 870 2528
1.24898e+06 0 877 3616
1.37289e+06 0 960 3240
1.50153e+06 0 1042 3381
1.2974e+06 0 895 3264
1.23291e+06 0 861 3345
1.34119e+06 0 947 3552
1.35456e+06 0 945 2923
1.42924e+06 0 1001 3811
1.27926e+06 0 917 3272
1.67298e+06 0 1140 4569
1.42764e+06 0 971 4106
1.50224e+06 0 1005 4514
1.36074e+06 0 942 3325
1.27995e+06 0 893 2802
1.22356e+06 0 885 3627
1.45842e+06 0 988 3115
1.59813e+06 0 1078 3824
1.40906e+06 0 987 3873
1.37826e+06 0 992 3548
2.27022e+06 0 1510 10013
1.11933e+06 0 828 2660
1.30596e+06 0 938 3394
1.27017e+06 0 902 2868
1.36149e+06 0 960 2768
1.3344e+06 0 925 2823
1.36422e+06 0 949 4138
1.18042e+06 0 864 3519
1.3464e+06 0 950 3186
1.42398e+06 0 950 3365
1.27574e+06 0 902 3714
1.34285e+06 0 953 3509
1.66349e+06 0 1164 6468
1.16906e+06 0 836 2734
1.49447e+06 0 1033 3813
1.48421e+06 0 1023 3222
1.32347e+06 0 931 3049
1.30464e+06 0 932 3840
1.48946e+06 0 1030 6368
1.52042e+06 0 1057 4886
1.64688e+06 0 1085 4116
1.43099e+06 0 1000 3943
1.44839e+06 0 982 4457
1.60035e+06 0 1112 7705
1.39297e+06 0 953 3055
1.26891e+06 0 869 2962
1.37755e+06 0 957 3917
1.61706e+06 0 1097 4755
1.25113e+06 0 884 2679
1.59754e+06 0 1110 5765
1.29468e+06 0 927 3076
1.26432e+06 0 882 2728
1.33848e+06 0 950 2791
1.34776e+06 0 961 3263
2.06842e+06 0 1383 6338
1.25177e+06 0 889 2863
1.53431e+06 0 1033 3793
1.45374e+06 0 999 2899
1.51077e+06 0 1009 3696
1.21048e+06 0 845 2604
1.61162e+06 0 1083 4046
1.54083e+06 0 1030 3176
1.39354e+06 0 965 3335
1.31737e+06 0 951 5015
1.27543e+06 0 895 3498
1.32983e+06 0 922 3460
1.3428e+06 0 957 3111
1.56641e+06 0 1072 3760
1.62407e+06 0 1098 6162
1.4394e+06 0 1003 3013
1.383e+06 0 941 2567
1.38648e+06 0 951 2916
1.33519e+06 0 955 4641
1.38344e+06 0 945 3754
1.46466e+06 0 1014 4089
1.26916e+06 0 883 3257
1.28144e+06 0 896 3655
1.42122e+06 0 984 3945
1.34163e+06 0 949 3703
1.39499e+06 0 952 3226
1.46644e+06 0 990 3645
1.281e+06 0 902 3468
1.57442e+06 0 1071 4852
1.2227e+06 0 890 4320
1.52093e+06 0 1026 4539
1.29258e+06 0 917 2920
1.42418e+06 0 984 2918
1.58967e+06 0 1118 4445
1.5006e+06 0 1009 3692
1.28796e+06 0 900 4747
1.24068e+06 0 886 3144
1.16659e+06 0 858 3105
1.37518e+06 0 952 3330
1.299e+06 0 909 2966
1.28854e+06 0 900 4307
1.29214e+06 0 922 2817
1.49881e+06 0 1020 3680
1.35291e+06 0 974 3517
1.82488e+06 0 1226 3785
1.25229e+06 0 859 2379
1.49616e+06 0 1039 4101
1.30674e+06 0 942 3042
1.32283e+06 0 931 2726
1.45406e+06 0 1034 4416
1.57852e+06 0 1055 3954
1.30695e+06 0 890 2410
1.26682e+06 0 879 2954
1.72832e+06 0 1152 4245
1.20116e+06 0 875 3629
1.54085e+06 0 1041 3804
1.48428e+06 0 999 3802
1.40775e+06 0 986 2916
1.52469e+06 0 1075 4354
1.55549e+06 0 1066 4075
1.39752e+06 0 986 4629
1.31368e+06 0 935 3933
1.57904e+06 0 1097 4309
1.42979e+06 0 997 4085
1.35119e+06 0 943 3413
1.3442e+06 0 958 4902
1.35782e+06 0 954 3250
1.24038e+06 0 872 3383
1.40184e+06 0 956 4258
1.24468e+06 0 867 2645
1.36741e+06 0 995 3185
1.28214e+06 0 921 3151
1.42226e+06 0 1003 5106
1.58967e+06 0 1051 4006
1.53957e+06 0 1050 3792
1.615e+06 0 1112 3772
1.35184e+06 0 963 4469
1.42772e+06 0 962 3260
1.25906e+06 0 903 3264
1.23239e+06 0 860 3332
1.34216e+06 0 921 3501
1.21679e+06 0 886 3208
1.45929e+06 0 1005 3366
1.37297e+06 0 944 3579
1.40142e+06 0 973 3916
1.44826e+06 0 1007 3510
1.32513e+06 0 941 3570
1.18156e+06 0 822 2887
1.37444e+06 0 945 3616
1.28581e+06 0 915 3229
1.30762e+06 0 916 3736
1.59966e+06 0 1097 3972
1.68262e+06 0 1069 3430
1.61845e+06 0 1071 5078
1.48077e+06 0 998 4809
1.27414e+06 0 894 3009
1.46793e+06 0 1010 3158
1.46057e+06 0 1019 4118
1.22972e+06 0 878 3408
1.41018e+06 0 979 3427
1.57431e+06 0 1060 4098
1.51603e+06 0 1095 4737
1.4595e+06 0 1022 4264
1.19238e+06 0 869 2801
1.50127e+06 0 1019 3905
1.3174e+06 0 927 2999
1.41406e+06 0 977 3346
1.36731e+06 0 946 3265
1.32708e+06 0 948 4407
