TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.26678e+06 0 900 2971
1.29655e+06 0 911 4195
1.50891e+06 0 1055 3658
1.48189e+06 0 1028 4455
1.42721e+06 0 985 4526
1.29902e+06 0 907 2965
1.34297e+06 0 949 3848
1.34155e+06 0 936 3029
1.36802e+06 0 958 3201
1.33876e+06 0 959 4011
1.87067e+06 0 1275 4939
1.7075e+06 0 1162 4106
1.56216e+06 0 1045 3671
1.3716e+06 0 949 3528
1.35712e+06 0 947 3740
1.27447e+06 0 922 2858
1.49601e+06 0 1013 3572
1.4912e+06 0 1006 4040
1.28053e+06 0 897 2911
1.32644e+06 0 954 3150
1.66686e+06 0 1109 4452
1.18325e+06 0 875 2667
1.3669e+06 0 982 3378
1.27084e+06 0 903 3528
1.3912e+06 0 981 5436
1.40678e+06 0 975 3765
1.43633e+06 0 999 3987
1.19392e+06 0 874 3020
1.53358e+06 0 1082 3996
1.51561e+06 0 1011 3203
1.25589e+06 0 888 2625
1.3644e+06 0 969 3635
1.46117e+06 0 1022 3190
1.274e+06 0 911 2933
1.50996e+06 0 1044 4149
1.44483e+06 0 996 3464
1.37766e+06 0 969 2800
1.2726e+06 0 909 2857
1.32077e+06 0 914 3506
1.4713e+06 0 1023 5032
1.78389e+06 0 1175 5226
1.44492e+06 0 1010 4626
1.54864e+06 0 1050 3607
1.42103e+06 0 988 4684
1.37101e+06 0 938 2969
1.42055e+06 0 972 3048
1.45084e+06 0 1008 4096
1.55617e+06 0 1056 3633
1.33018e+06 0 940 2874
1.43654e+06 0 998 3156
1.274e+06 0 912 2852
1.28969e+06 0 900 2670
1.44005e+06 0 1022 4226
1.45905e+06 0 1040 4276
1.64338e+06 0 1099 3913
1.36148e+06 0 966 3951
1.60991e+06 0 1084 4999
1.68679e+06 0 1159 5295
1.55898e+06 0 1041 5101
1.22469e+06 0 855 3531
1.70178e+06 0 1143 3581
1.60729e+06 0 1075 3486
1.51022e+06 0 1046 3710
1.22212e+06 0 883 3623
1.32509e+06 0 929 2898
1.45594e+06 0 1009 3579
1.30049e+06 0 926 2982
2.05324e+06 0 1405 6281
1.542e+06 0 1043 4442
1.30288e+06 0 907 2413
1.48106e+06 0 1008 3073
1.4722e+06 0 1010 3229
1.33758e+06 0 957 4262
1.43242e+06 0 979 3376
1.39115e+06 0 963 3025
1.29094e+06 0 898 4379
1.31404e+06 0 919 3591
1.54045e+06 0 1066 3348
1.4031e+06 0 992 4685
1.65797e+06 0 1132 4638
1.41793e+06 0 957 2696
1.37174e+06 0 966 3475
1.45946e+06 0 993 2921
1.35286e+06 0 985 3493
1.50897e+06 0 1018 3425
1.48176e+06 0 1051 4173
1.44014e+06 0 995 3417
1.57194e+06 0 1106 4769
1.62449e+06 0 1092 3796
1.40804e+06 0 984 4737
1.30949e+06 0 935 3090
1.31952e+06 0 970 3672
1.56925e+06 0 1086 3786
1.3251e+06 0 927 2845
1.20132e+06 0 839 2875
1.28832e+06 0 920 2926
1.53521e+06 0 1045 4187
1.42444e+06 0 1026 3834
2.50528e+06 0 1683 6413
1.36499e+06 0 936 3089
1.56079e+06 0 1084 3437
1.6376e+06 0 1181 5493
1.41617e+06 0 997 3890
1.62483e+06 0 1156 5582
1.65643e+06 0 1107 4250
1.4077e+06 0 959 2952
1.24479e+06 0 864 2978
1.67786e+06 0 1118 4557
1.21785e+06 0 887 3277
1.55592e+06 0 1052 4341
1.80392e+06 0 1214 5075
1.54744e+06 0 1084 4278
1.53669e+06 0 1083 4127
1.57903e+06 0 1083 3534
1.27702e+06 0 901 3036
1.32998e+06 0 947 3289
1.7166e+06 0 1192 5237
1.54112e+06 0 1075 4039
1.30274e+06 0 909 3780
1.391e+06 0 991 3223
1.51759e+06 0 1066 3824
1.27302e+06 0 895 2942
1.72749e+06 0 1179 4742
1.32604e+06 0 924 2929
1.54201e+06 0 1123 4302
1.33971e+06 0 962 3539
1.28689e+06 0 908 3868
1.67067e+06 0 1104 4524
1.74543e+06 0 1190 5404
1.56161e+06 0 1075 3593
1.23718e+06 0 881 4174
1.51507e+06 0 1020 3689
1.32129e+06 0 947 3883
1.32498e+06 0 925 3563
1.5372e+06 0 1055 3977
1.2359e+06 0 900 3226
1.59969e+06 0 1101 4393
1.3034e+06 0 897 2541
1.5488e+06 0 1075 4403
1.42402e+06 0 990 4857
1.34914e+06 0 958 2866
1.30998e+06 0 911 3436
1.59943e+06 0 1100 4728
1.41976e+06 0 1011 3939
1.38385e+06 0 970 5105
1.78979e+06 0 1227 5486
2.21324e+06 0 1407 6402
1.60854e+06 0 1065 4087
1.4975e+06 0 1009 3730
1.46914e+06 0 1030 4118
1.54602e+06 0 1064 3805
1.63147e+06 0 1138 5560
1.27176e+06 0 908 3140
1.38251e+06 0 960 3301
1.58801e+06 0 1070 3555
1.26605e+06 0 914 2750
1.46145e+06 0 1023 3373
1.17794e+06 0 858 2987
1.62086e+06 0 1101 3872
1.53807e+06 0 1083 3922
1.47881e+06 0 1022 3773
1.3771e+06 0 953 3740
1.31809e+06 0 942 3101
1.80153e+06 0 1265 5385
1.41996e+06 0 1023 3449
1.66909e+06 0 1122 3316
1.5006e+06 0 1044 3424
1.22811e+06 0 907 2944
1.53272e+06 0 1067 3814
1.32748e+06 0 943 3071
1.88814e+06 0 1256 6106
1.38877e+06 0 949 3557
1.29539e+06 0 945 3102
1.70602e+06 0 1135 3824
1.5844e+06 0 1096 4355
1.54904e+06 0 1073 3675
1.2987e+06 0 921 3639
1.38035e+06 0 967 3835
1.41552e+06 0 993 3661
1.47579e+06 0 1053 5293
1.40734e+06 0 999 2938
1.38605e+06 0 968 4540
1.48741e+06 0 1032 4529
1.35226e+06 0 965 3198
1.62134e+06 0 1088 4567
1.48708e+06 0 1073 4647
1.53374e+06 0 1083 4453
