TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.44722e+06 0 1444 3771
2.62342e+06 0 1539 5128
3.34582e+06 0 1945 5904
2.94052e+06 0 1693 4343
2.77612e+06 0 1611 5381
2.9294e+06 0 1711 4571
2.95956e+06 0 1725 4545
2.53713e+06 0 1529 4315
3.27265e+06 0 1880 5181
4.18155e+06 0 2355 8216
3.13488e+06 0 1774 7258
3.1317e+06 0 1805 4707
2.65611e+06 0 1560 4457
2.79796e+06 0 1615 5126
3.24785e+06 0 1822 5536
2.79319e+06 0 1628 4584
3.01986e+06 0 1772 5830
3.20663e+06 0 1845 5991
2.3337e+06 0 1442 5120
2.69923e+06 0 1591 4678
2.95189e+06 0 1729 5117
2.9155e+06 0 1698 4505
2.74883e+06 0 1605 4626
2.66687e+06 0 1610 5431
3.4201e+06 0 1920 5203
2.67078e+06 0 1567 4359
2.97382e+06 0 1727 4980
2.50777e+06 0 1521 3870
2.85606e+06 0 1644 5130
3.16812e+06 0 1821 4572
2.74031e+06 0 1617 4807
2.77374e+06 0 1630 4776
3.56808e+06 0 2058 6889
3.60752e+06 0 2016 8955
2.97101e+06 0 1724 6069
3.00233e+06 0 1688 4434
3.02415e+06 0 1751 5629
2.84245e+06 0 1626 4395
3.13367e+06 0 1811 5804
3.44719e+06 0 1947 6827
2.82644e+06 0 1683 4909
3.03644e+06 0 1749 4530
2.74654e+06 0 1617 4446
2.63181e+06 0 1557 3982
3.08602e+06 0 1829 5864
3.54157e+06 0 1995 6856
2.82904e+06 0 1645 5802
3.4178e+06 0 1939 5905
3.14454e+06 0 1742 5222
2.52194e+06 0 1471 4131
3.9907e+06 0 2276 6471
3.667e+06 0 2021 7467
2.71851e+06 0 1595 3785
2.5035e+06 0 1505 4616
2.93916e+06 0 1683 4664
2.71773e+06 0 1617 4098
3.53018e+06 0 1986 7103
3.09654e+06 0 1786 5874
3.46777e+06 0 1965 6263
3.0268e+06 0 1729 4400
2.67719e+06 0 1579 4450
3.27072e+06 0 1865 6688
2.75041e+06 0 1603 4527
2.638e+06 0 1524 4188
2.88815e+06 0 1675 5491
2.73733e+06 0 1589 4307
3.07837e+06 0 1779 4931
3.26237e+06 0 1863 5107
3.68778e+06 0 2113 7445
2.661e+06 0 1590 4785
3.23971e+06 0 1840 5849
2.65345e+06 0 1583 3860
3.83188e+06 0 2115 6774
3.04762e+06 0 1799 5180
3.1371e+06 0 1808 4905
2.67886e+06 0 1588 4373
2.29502e+06 0 1415 3700
3.14937e+06 0 1797 5350
2.63098e+06 0 1556 4934
2.72687e+06 0 1591 3985
3.02052e+06 0 1724 4655
3.12487e+06 0 1870 5962
4.268e+06 0 2342 7751
3.00892e+06 0 1759 4994
2.8982e+06 0 1731 5477
2.7776e+06 0 1647 5032
3.80916e+06 0 2132 7663
2.9133e+06 0 1663 4566
2.59747e+06 0 1513 4030
3.72832e+06 0 2082 6544
2.52565e+06 0 1500 4855
3.69109e+06 0 2088 8143
3.39218e+06 0 1937 6927
3.4314e+06 0 2013 8591
3.03007e+06 0 1751 4850
2.68424e+06 0 1563 4344
2.61992e+06 0 1561 4942
3.30551e+06 0 1915 6327
2.70946e+06 0 1587 4133
2.68862e+06 0 1578 3881
2.99919e+06 0 1749 5707
2.86691e+06 0 1675 4124
2.90607e+06 0 1652 4632
2.85332e+06 0 1709 4474
2.60709e+06 0 1569 4481
2.57358e+06 0 1510 4156
3.54272e+06 0 1976 5565
3.70841e+06 0 2052 5219
2.70626e+06 0 1613 4178
3.36975e+06 0 1923 5337
2.67272e+06 0 1570 4265
2.86576e+06 0 1681 4536
2.97468e+06 0 1727 7302
2.98447e+06 0 1742 5245
2.75859e+06 0 1601 4641
3.08323e+06 0 1763 5542
2.69362e+06 0 1577 5047
2.70932e+06 0 1580 3958
3.08971e+06 0 1779 4901
2.548e+06 0 1517 4519
2.80247e+06 0 1633 5136
3.88378e+06 0 2132 7910
3.66285e+06 0 2034 6669
4.34113e+06 0 2381 6808
2.8095e+06 0 1636 4390
3.06287e+06 0 1750 6099
2.51194e+06 0 1482 4784
2.98658e+06 0 1745 6525
3.44523e+06 0 1960 5206
2.7492e+06 0 1632 4905
3.09724e+06 0 1804 6233
2.52699e+06 0 1514 4226
3.42184e+06 0 1971 5571
3.02988e+06 0 1750 5122
3.04753e+06 0 1754 4620
2.65441e+06 0 1575 4314
2.86271e+06 0 1707 4176
3.20813e+06 0 1830 5446
2.99334e+06 0 1738 5045
2.76728e+06 0 1683 4699
3.55989e+06 0 2035 5658
2.97607e+06 0 1774 5901
3.9588e+06 0 2225 7928
3.49384e+06 0 2034 6459
3.8447e+06 0 2189 8753
3.35244e+06 0 1936 5716
3.03921e+06 0 1787 4648
2.94222e+06 0 1690 5517
2.71062e+06 0 1603 4311
2.80311e+06 0 1662 5792
3.09609e+06 0 1799 4793
2.9159e+06 0 1736 5314
2.71716e+06 0 1558 4128
2.89474e+06 0 1694 4419
2.92049e+06 0 1715 4419
2.84032e+06 0 1659 4697
3.02974e+06 0 1733 4762
2.64228e+06 0 1603 4471
3.34083e+06 0 1863 5509
4.27424e+06 0 2312 6464
2.86415e+06 0 1666 4986
3.05672e+06 0 1767 4648
2.63088e+06 0 1553 4477
2.60172e+06 0 1571 4820
2.39787e+06 0 1455 4030
2.7905e+06 0 1623 4481
3.19343e+06 0 1801 5426
3.50127e+06 0 1989 6388
3.2231e+06 0 1871 5238
3.48291e+06 0 1999 8310
3.79108e+06 0 2050 6416
3.11373e+06 0 1776 4976
3.21141e+06 0 1866 6703
3.1611e+06 0 1797 5375
2.88204e+06 0 1658 4234
3.11592e+06 0 1785 5701
2.82054e+06 0 1635 4571
2.96227e+06 0 1679 4011
2.5384e+06 0 1510 4194
3.11263e+06 0 1787 4977
3.23765e+06 0 1857 5423
2.57586e+06 0 1519 4367
2.53446e+06 0 1503 4487
2.34373e+06 0 1417 3958
2.48347e+06 0 1476 3865
3.57688e+06 0 1996 5798
2.87327e+06 0 1635 4478
2.72655e+06 0 1618 4879
2.57025e+06 0 1570 4697
2.83324e+06 0 1691 5811
3.21055e+06 0 1847 5859
3.36658e+06 0 1897 4928
2.87179e+06 0 1703 5736
2.84796e+06 0 1647 4442
3.53933e+06 0 2000 6185
3.0444e+06 0 1731 6458
2.90336e+06 0 1671 5494
2.5164e+06 0 1492 4535
3.2141e+06 0 1883 5644
