TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.31495e+06 0.531563 874 2858
2.33059e+06 0.538416 862 2583
2.4093e+06 0.557234 897 2528
2.40389e+06 0.512953 946 2795
2.52855e+06 0.521462 1104 4392
2.33322e+06 0.521891 885 2837
2.38532e+06 0.509907 964 2667
2.29158e+06 0.537349 894 3185
2.47831e+06 0.533027 994 4039
2.52161e+06 0.526464 998 2731
2.65135e+06 0.501697 1198 5217
2.50903e+06 0.535138 1038 4385
2.32184e+06 0.527892 876 2899
2.41534e+06 0.528563 939 3011
2.52479e+06 0.521593 998 2380
2.39941e+06 0.526807 952 2972
2.34978e+06 0.529619 904 2781
2.41855e+06 0.528465 933 2828
2.22946e+06 0.541692 878 2117
2.31143e+06 0.524455 880 2195
2.37276e+06 0.545082 898 2627
2.46686e+06 0.524447 1035 2748
2.32584e+06 0.552248 813 2104
2.24596e+06 0.540133 834 2167
2.51051e+06 0.531425 966 3984
2.34428e+06 0.531378 894 2625
2.38922e+06 0.530197 923 2742
2.20396e+06 0.502123 870 2935
2.44031e+06 0.518412 979 4164
2.50383e+06 0.518391 1051 2929
2.3975e+06 0.527434 985 2438
2.3557e+06 0.5047 961 2576
2.45244e+06 0.548443 947 2731
2.53245e+06 0.524581 990 2543
2.38383e+06 0.535383 903 2272
2.45651e+06 0.540191 889 2279
2.53943e+06 0.528935 1099 5058
2.41142e+06 0.535163 894 2989
2.40219e+06 0.505488 967 3216
2.63128e+06 0.546019 1109 4620
2.27045e+06 0.547619 809 2307
2.46703e+06 0.535406 983 3399
2.34031e+06 0.527958 906 2267
2.28735e+06 0.535778 837 2073
2.31963e+06 0.547393 860 2153
2.861e+06 0.52759 1401 6683
2.38094e+06 0.532558 911 3454
2.39828e+06 0.547362 829 2410
2.4963e+06 0.533223 906 2256
2.31779e+06 0.541108 823 2330
2.41169e+06 0.554732 846 2656
2.72986e+06 0.534986 1164 3430
2.37385e+06 0.537243 920 3071
2.23916e+06 0.534856 824 2787
2.47149e+06 0.538638 966 3667
2.34723e+06 0.532421 937 2622
2.49896e+06 0.524184 972 3612
2.67079e+06 0.521338 1258 5034
2.81711e+06 0.539377 1359 5034
2.38985e+06 0.540263 854 2409
