TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.64127e+06 0 1559 3863
2.64233e+06 0 1550 4851
3.2046e+06 0 1863 8195
3.11332e+06 0 1793 4663
3.44449e+06 0 1999 7359
2.99711e+06 0 1750 4700
3.08337e+06 0 1797 5641
2.43426e+06 0 1467 3811
3.36833e+06 0 1935 7409
4.49161e+06 0 2530 8431
3.33238e+06 0 1885 8018
3.03608e+06 0 1749 5211
2.74423e+06 0 1612 4382
3.16726e+06 0 1828 5013
4.33132e+06 0 2430 10426
2.82732e+06 0 1648 4333
2.9583e+06 0 1736 4686
3.02826e+06 0 1742 6321
2.50929e+06 0 1550 4537
2.79558e+06 0 1648 5825
2.91299e+06 0 1706 5166
3.03833e+06 0 1769 4610
2.66593e+06 0 1557 4600
2.64033e+06 0 1594 4873
3.93015e+06 0 2206 7258
2.5667e+06 0 1506 4191
2.9185e+06 0 1695 5240
2.42743e+06 0 1472 3867
3.43775e+06 0 1979 5787
3.84308e+06 0 2209 7175
3.56606e+06 0 2105 6643
2.72353e+06 0 1601 4071
3.9567e+06 0 2283 9429
4.69539e+06 0 2624 13345
3.55796e+06 0 2064 9075
3.10701e+06 0 1747 4712
2.86482e+06 0 1658 6077
2.82556e+06 0 1616 4258
3.49348e+06 0 2019 6539
3.28973e+06 0 1858 5168
2.89174e+06 0 1722 6324
3.10675e+06 0 1789 5036
2.6597e+06 0 1566 4766
2.81388e+06 0 1665 5180
3.29312e+06 0 1952 5808
4.14697e+06 0 2336 9932
3.05334e+06 0 1776 5911
3.907e+06 0 2217 7942
3.53425e+06 0 1958 6623
2.58864e+06 0 1510 4047
4.07897e+06 0 2326 8259
4.63883e+06 0 2557 10195
2.75485e+06 0 1616 4255
2.36208e+06 0 1420 4631
3.04427e+06 0 1743 4406
2.79716e+06 0 1664 4601
3.67765e+06 0 2069 7083
2.61603e+06 0 1509 4354
4.00803e+06 0 2272 8581
2.92014e+06 0 1668 4948
2.93878e+06 0 1733 5285
3.69086e+06 0 2105 9588
2.75477e+06 0 1606 5361
