TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.19666e+06 0 851 2504
1.35043e+06 0 949 3382
1.52485e+06 0 1066 3207
1.61398e+06 0 1120 3966
1.44031e+06 0 994 3287
1.34669e+06 0 941 3782
1.41382e+06 0 999 3942
1.39606e+06 0 974 3671
1.39192e+06 0 975 3458
1.32043e+06 0 946 3587
1.97106e+06 0 1343 6055
1.56094e+06 0 1062 4337
1.56846e+06 0 1049 3629
1.45026e+06 0 1004 2950
1.30792e+06 0 912 3315
1.28608e+06 0 931 3205
1.44284e+06 0 977 3551
1.5725e+06 0 1061 3585
1.3693e+06 0 959 3236
1.40182e+06 0 1009 3150
1.74465e+06 0 1160 4544
1.17294e+06 0 868 2814
1.28821e+06 0 926 3782
1.3688e+06 0 972 3164
1.39254e+06 0 982 2853
1.40734e+06 0 975 3956
1.47872e+06 0 1029 3755
1.21784e+06 0 892 3255
1.53054e+06 0 1080 3988
1.47982e+06 0 987 3515
1.40445e+06 0 993 2940
1.3623e+06 0 967 3188
1.53329e+06 0 1072 3718
1.22139e+06 0 873 2703
1.43899e+06 0 995 3520
1.60611e+06 0 1107 3965
1.61918e+06 0 1139 3806
1.30685e+06 0 934 3991
1.39994e+06 0 968 2743
1.49354e+06 0 1038 3606
1.84809e+06 0 1218 4498
1.60137e+06 0 1119 4978
1.45851e+06 0 989 3400
1.41235e+06 0 982 4694
1.43798e+06 0 984 3962
1.3267e+06 0 908 3183
1.42069e+06 0 987 3576
1.62876e+06 0 1105 3715
1.28656e+06 0 909 3031
1.47085e+06 0 1022 3322
1.32784e+06 0 951 3373
1.32335e+06 0 924 2975
1.53066e+06 0 1087 4338
1.44315e+06 0 1029 3374
1.64672e+06 0 1101 5292
1.26722e+06 0 900 2863
1.52938e+06 0 1029 4003
1.81406e+06 0 1246 5653
1.49014e+06 0 995 3496
1.24192e+06 0 867 2886
1.72328e+06 0 1158 4207
1.74211e+06 0 1165 4051
1.41706e+06 0 982 3303
1.16942e+06 0 844 3671
1.33909e+06 0 939 3865
1.46886e+06 0 1018 3785
1.46257e+06 0 1042 3290
1.52471e+06 0 1043 3478
1.4052e+06 0 950 2924
1.46326e+06 0 1019 3375
1.45841e+06 0 992 3313
1.50697e+06 0 1034 3705
1.34491e+06 0 962 3528
1.41934e+06 0 970 3023
1.49611e+06 0 1036 3926
1.2732e+06 0 886 3583
1.24222e+06 0 869 3014
1.4828e+06 0 1026 3687
1.34237e+06 0 950 3703
1.66536e+06 0 1137 4507
1.61815e+06 0 1092 4223
1.36486e+06 0 961 3979
1.4849e+06 0 1010 3316
1.37823e+06 0 1003 4492
1.49819e+06 0 1010 4267
