TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.4964e+06 0 1473 4215
2.52955e+06 0 1484 4134
2.90732e+06 0 1690 4565
2.93503e+06 0 1690 4955
2.64542e+06 0 1535 5321
2.90444e+06 0 1696 6970
2.65731e+06 0 1549 4806
2.54054e+06 0 1531 4578
3.11761e+06 0 1791 6754
4.06138e+06 0 2288 7720
3.3953e+06 0 1921 7868
3.19114e+06 0 1839 5875
2.53313e+06 0 1488 4451
2.84025e+06 0 1639 4670
3.35109e+06 0 1880 6077
2.63774e+06 0 1538 4136
3.15649e+06 0 1852 5952
3.18847e+06 0 1834 6203
2.41942e+06 0 1495 4227
2.60727e+06 0 1537 4380
3.03553e+06 0 1778 5188
2.75047e+06 0 1601 3894
2.72495e+06 0 1591 4514
2.57443e+06 0 1554 4484
3.47858e+06 0 1953 5158
2.54866e+06 0 1495 4103
2.81115e+06 0 1633 4576
2.32003e+06 0 1407 3968
2.80414e+06 0 1614 4283
3.14045e+06 0 1805 4443
2.64887e+06 0 1563 4944
2.55758e+06 0 1503 4711
3.29329e+06 0 1900 6291
3.47725e+06 0 1943 8002
3.06735e+06 0 1780 5933
2.99928e+06 0 1686 4550
2.83914e+06 0 1643 6152
2.81868e+06 0 1612 4688
3.04907e+06 0 1762 5249
3.22154e+06 0 1820 6233
2.48862e+06 0 1482 4023
2.87083e+06 0 1653 4572
2.57732e+06 0 1517 3909
2.77946e+06 0 1644 5578
3.10041e+06 0 1837 5106
3.61798e+06 0 2038 6690
2.85784e+06 0 1662 5994
3.64853e+06 0 2070 6732
3.27656e+06 0 1815 6746
2.3675e+06 0 1381 3959
3.83206e+06 0 2186 6171
3.62419e+06 0 1997 7105
2.66705e+06 0 1565 4198
2.48303e+06 0 1493 3916
2.86876e+06 0 1643 4714
2.74804e+06 0 1635 4193
3.65074e+06 0 2054 5552
2.77894e+06 0 1603 4926
3.5092e+06 0 1989 5768
3.11024e+06 0 1777 4258
2.78857e+06 0 1645 6060
3.22149e+06 0 1837 5313
2.54883e+06 0 1486 4581
2.61691e+06 0 1512 5019
2.82443e+06 0 1638 5568
2.84272e+06 0 1650 6018
3.00439e+06 0 1736 4669
2.97882e+06 0 1701 5636
3.35378e+06 0 1921 6924
2.6422e+06 0 1579 4347
2.84136e+06 0 1614 5134
2.55349e+06 0 1523 3699
3.81254e+06 0 2105 7091
3.05442e+06 0 1803 6114
2.95232e+06 0 1701 6568
2.57003e+06 0 1524 4355
2.23943e+06 0 1381 3565
2.951e+06 0 1684 4408
2.58648e+06 0 1530 4496
2.72755e+06 0 1592 5349
3.33517e+06 0 1903 4490
3.1879e+06 0 1907 6279
4.29012e+06 0 2354 7758
3.00712e+06 0 1758 5436
2.67247e+06 0 1596 4205
2.67485e+06 0 1586 4651
3.72793e+06 0 2087 7884
2.78246e+06 0 1589 4985
2.47067e+06 0 1439 3544
3.70246e+06 0 2068 7150
2.45515e+06 0 1458 4368
3.48426e+06 0 1971 6455
3.24318e+06 0 1852 6102
3.08166e+06 0 1808 7979
3.12166e+06 0 1804 5358
2.5748e+06 0 1499 3964
2.52215e+06 0 1503 4967
3.21514e+06 0 1862 5385
2.68269e+06 0 1571 4134
2.65963e+06 0 1561 3814
2.92055e+06 0 1703 4601
2.71704e+06 0 1587 4445
2.66944e+06 0 1517 4365
3.00657e+06 0 1801 5998
2.52896e+06 0 1522 6126
2.61649e+06 0 1535 3750
3.70359e+06 0 2066 6123
3.9187e+06 0 2168 5653
2.651e+06 0 1580 3959
2.98581e+06 0 1704 4860
2.75868e+06 0 1620 4821
2.71811e+06 0 1595 4591
2.72414e+06 0 1581 5720
2.89578e+06 0 1690 4653
2.57971e+06 0 1498 4633
3.17035e+06 0 1813 6474
2.72524e+06 0 1596 5433
2.54147e+06 0 1482 3808
3.06509e+06 0 1765 5464
2.69677e+06 0 1606 5329
2.81162e+06 0 1638 5145
4.11064e+06 0 2257 6239
3.6079e+06 0 2004 6347
4.31697e+06 0 2368 7932
2.70363e+06 0 1574 4588
3.31186e+06 0 1892 6665
2.46816e+06 0 1457 3637
2.91942e+06 0 1706 5677
3.09416e+06 0 1761 5032
2.5851e+06 0 1535 5220
2.88575e+06 0 1681 5636
2.52287e+06 0 1511 4911
2.88557e+06 0 1662 3977
3.01877e+06 0 1743 5208
2.91143e+06 0 1676 4489
2.71499e+06 0 1611 4104
2.75188e+06 0 1640 4388
3.09694e+06 0 1766 5733
3.09194e+06 0 1795 4600
2.47444e+06 0 1505 3799
3.55133e+06 0 2030 7983
2.6176e+06 0 1560 5204
3.89236e+06 0 2187 7108
3.10008e+06 0 1805 5133
3.81642e+06 0 2173 8078
2.9829e+06 0 1723 5528
2.96024e+06 0 1741 4903
3.01838e+06 0 1734 5735
2.74008e+06 0 1621 4484
2.82189e+06 0 1673 5420
3.09452e+06 0 1798 4554
2.70066e+06 0 1608 4404
2.5392e+06 0 1455 4169
2.78596e+06 0 1631 4280
2.76345e+06 0 1623 4772
2.69502e+06 0 1574 4590
3.1603e+06 0 1807 5515
2.59882e+06 0 1576 4289
3.32251e+06 0 1853 5750
4.19001e+06 0 2267 6369
2.85992e+06 0 1663 5205
2.79309e+06 0 1615 4235
2.43763e+06 0 1439 4979
2.68503e+06 0 1621 4843
2.62232e+06 0 1591 4561
2.75239e+06 0 1601 4120
3.46764e+06 0 1955 5235
3.18361e+06 0 1808 5947
3.0116e+06 0 1748 5626
2.97684e+06 0 1708 5080
3.79463e+06 0 2052 6611
3.37683e+06 0 1926 6471
3.31445e+06 0 1925 6900
3.09712e+06 0 1760 6244
2.88423e+06 0 1659 4367
3.1462e+06 0 1802 5052
2.8597e+06 0 1657 4383
2.76672e+06 0 1568 4383
2.4485e+06 0 1456 3842
3.06442e+06 0 1760 5205
3.12829e+06 0 1794 4625
2.68986e+06 0 1586 4324
2.63344e+06 0 1561 4145
2.77792e+06 0 1679 5177
2.55582e+06 0 1519 4206
3.92468e+06 0 2190 9860
2.72762e+06 0 1552 4242
2.51954e+06 0 1495 4437
2.50322e+06 0 1529 5024
2.70009e+06 0 1611 4437
3.21423e+06 0 1849 5839
2.87009e+06 0 1617 5214
2.6826e+06 0 1591 4510
2.79913e+06 0 1618 4357
3.64384e+06 0 2059 5789
2.81267e+06 0 1599 4730
2.87271e+06 0 1653 5639
2.61541e+06 0 1551 4961
3.12854e+06 0 1833 6267
2.73734e+06 0 1589 4441
2.93115e+06 0 1702 5455
2.4849e+06 0 1479 4758
3.40059e+06 0 1969 6711
2.90385e+06 0 1696 5462
3.16238e+06 0 1788 4648
3.01604e+06 0 1719 5856
3.35103e+06 0 1926 5828
3.08569e+06 0 1805 6455
2.70008e+06 0 1618 5972
2.86978e+06 0 1696 5037
3.00787e+06 0 1736 4561
2.86529e+06 0 1711 5298
2.7741e+06 0 1639 5318
2.61052e+06 0 1495 4022
3.80162e+06 0 2110 5895
2.62061e+06 0 1544 4611
2.91738e+06 0 1628 6335
2.74293e+06 0 1603 4276
3.24932e+06 0 1850 4984
2.97828e+06 0 1755 5588
3.2781e+06 0 1866 6006
2.67815e+06 0 1557 4378
2.37926e+06 0 1435 5483
2.7135e+06 0 1565 4415
2.70069e+06 0 1575 3934
3.10639e+06 0 1798 5579
3.16982e+06 0 1865 5490
2.68782e+06 0 1583 4338
3.1971e+06 0 1814 5066
3.27768e+06 0 1879 6380
2.72696e+06 0 1658 6060
2.67543e+06 0 1579 4308
2.76304e+06 0 1602 4222
3.14143e+06 0 1783 5380
2.67162e+06 0 1609 4140
3.82364e+06 0 2118 7298
2.93697e+06 0 1679 4610
3.1456e+06 0 1818 7833
3.47324e+06 0 1939 5161
2.92243e+06 0 1700 4955
2.76772e+06 0 1605 4623
2.78576e+06 0 1639 4461
2.47368e+06 0 1468 4380
2.6083e+06 0 1587 4858
3.24808e+06 0 1847 5942
2.82249e+06 0 1571 3969
2.72353e+06 0 1641 5001
2.65752e+06 0 1562 4078
3.09038e+06 0 1784 5798
2.98943e+06 0 1742 5235
3.95645e+06 0 2244 7965
2.56267e+06 0 1487 3700
2.91988e+06 0 1660 4973
3.17944e+06 0 1813 7369
3.64362e+06 0 2040 8472
2.94119e+06 0 1718 5263
3.23157e+06 0 1913 5102
2.70556e+06 0 1572 4875
2.37604e+06 0 1425 3776
2.73429e+06 0 1620 4652
2.90692e+06 0 1679 4541
2.56513e+06 0 1548 4177
3.15269e+06 0 1795 5514
3.08752e+06 0 1773 6111
2.84981e+06 0 1643 4132
2.66683e+06 0 1567 5529
2.71594e+06 0 1552 4128
3.22997e+06 0 1870 6807
2.49746e+06 0 1491 4211
3.18607e+06 0 1835 5217
2.52003e+06 0 1497 3835
2.79451e+06 0 1639 4651
2.46542e+06 0 1489 3986
2.91996e+06 0 1656 5720
2.4424e+06 0 1485 3959
3.00893e+06 0 1714 6346
2.51898e+06 0 1482 4208
2.35152e+06 0 1396 4036
2.95844e+06 0 1700 4682
2.77652e+06 0 1661 5812
2.89396e+06 0 1727 5748
3.04168e+06 0 1700 5083
2.55992e+06 0 1536 5172
2.65171e+06 0 1578 4266
3.19943e+06 0 1847 5666
2.67434e+06 0 1529 4611
2.91172e+06 0 1676 5342
3.04837e+06 0 1762 4709
2.77296e+06 0 1635 5391
2.72515e+06 0 1580 4163
2.7907e+06 0 1631 4865
3.07792e+06 0 1787 5313
4.9841e+06 0 2646 11608
2.57656e+06 0 1498 5005
2.80618e+06 0 1624 4489
3.34844e+06 0 1949 7103
3.18676e+06 0 1838 5786
2.69204e+06 0 1617 5222
2.46277e+06 0 1484 4944
3.71751e+06 0 2168 8039
2.43648e+06 0 1465 4013
3.06719e+06 0 1717 5483
3.49209e+06 0 1977 7120
2.55532e+06 0 1506 4220
3.07912e+06 0 1771 5906
3.66371e+06 0 2099 8293
3.12279e+06 0 1766 6205
2.70774e+06 0 1612 5464
4.10863e+06 0 2242 7311
3.27948e+06 0 1895 6449
4.24628e+06 0 2316 7798
2.96167e+06 0 1718 4983
3.05405e+06 0 1740 6215
2.72011e+06 0 1594 3587
2.62284e+06 0 1542 4726
2.75682e+06 0 1600 4420
3.41274e+06 0 1916 10589
3.24923e+06 0 1845 6590
2.75444e+06 0 1582 3825
2.40796e+06 0 1421 3989
2.92808e+06 0 1711 4972
3.02901e+06 0 1770 8292
2.59971e+06 0 1518 4262
2.86633e+06 0 1666 4805
3.63792e+06 0 2071 5580
2.89453e+06 0 1640 4418
2.95437e+06 0 1689 5361
3.05981e+06 0 1696 4818
2.76174e+06 0 1601 5973
3.45432e+06 0 1975 7194
3.10959e+06 0 1834 5183
2.50058e+06 0 1477 4262
2.96165e+06 0 1719 4822
2.53666e+06 0 1525 3969
3.23708e+06 0 1809 5676
2.80739e+06 0 1620 4494
3.14376e+06 0 1776 5447
2.69239e+06 0 1616 5662
3.03884e+06 0 1701 4579
3.61102e+06 0 2012 5016
2.86234e+06 0 1671 6106
2.68592e+06 0 1595 4366
2.90022e+06 0 1684 4468
2.6986e+06 0 1580 4297
2.91354e+06 0 1721 5013
3.4077e+06 0 1890 5138
2.67437e+06 0 1580 5527
2.35694e+06 0 1431 4399
2.47454e+06 0 1493 4993
2.52603e+06 0 1489 4757
2.59148e+06 0 1498 4169
2.64098e+06 0 1544 4174
2.79201e+06 0 1659 5237
3.00506e+06 0 1739 8621
2.95467e+06 0 1700 5610
3.12953e+06 0 1775 5866
2.5789e+06 0 1514 4630
3.00722e+06 0 1779 4662
3.88423e+06 0 2192 6312
3.75422e+06 0 2071 7495
3.45976e+06 0 1956 6158
2.5268e+06 0 1481 3940
3.68389e+06 0 2093 9085
2.75348e+06 0 1645 4225
2.51745e+06 0 1588 5448
2.62072e+06 0 1538 4171
3.14035e+06 0 1771 5634
3.16069e+06 0 1848 7861
2.46028e+06 0 1460 3809
2.66075e+06 0 1550 5372
3.76587e+06 0 2171 7082
2.98443e+06 0 1722 5989
3.06574e+06 0 1761 4570
2.84588e+06 0 1624 5230
3.2313e+06 0 1819 6889
3.46378e+06 0 1931 6078
2.96482e+06 0 1757 4854
2.70164e+06 0 1595 4330
2.38007e+06 0 1443 3797
2.58886e+06 0 1513 4886
3.25917e+06 0 1848 5781
3.39972e+06 0 1975 7634
2.79434e+06 0 1652 5549
2.72416e+06 0 1584 4857
2.76121e+06 0 1641 4671
3.21255e+06 0 1839 5246
3.74673e+06 0 2136 6030
2.70182e+06 0 1593 4691
2.92377e+06 0 1659 4530
3.15506e+06 0 1768 6041
2.81401e+06 0 1679 5189
3.29813e+06 0 1838 5857
2.58891e+06 0 1513 4204
3.08687e+06 0 1755 5639
2.54691e+06 0 1523 4525
3.1283e+06 0 1769 4374
2.95162e+06 0 1719 5581
2.89585e+06 0 1642 4174
2.64389e+06 0 1562 4710
3.33621e+06 0 1879 5046
2.61422e+06 0 1528 4244
2.86314e+06 0 1618 3976
2.7955e+06 0 1626 3936
2.55728e+06 0 1524 4537
3.29433e+06 0 1878 5969
3.0274e+06 0 1729 4660
