TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.63332e+06 0.0477876 922 3958
1.59926e+06 0.056305 887 2685
1.90259e+06 0.0662406 1056 3596
1.75916e+06 0.0575705 965 3673
1.69458e+06 0.0475638 942 2556
1.69128e+06 0.0513719 943 3515
1.83768e+06 0.0541958 1029 3766
1.75077e+06 0.0421687 1022 4154
1.93785e+06 0.0574383 1071 4584
2.51423e+06 0.0557432 1393 5999
1.96371e+06 0.0480769 1076 3631
1.76462e+06 0.0547235 971 3856
1.64645e+06 0.0499119 923 2541
1.72159e+06 0.051356 950 3014
1.90574e+06 0.0577678 1024 2745
1.79078e+06 0.0477855 1006 3047
1.81622e+06 0.0604106 1018 2992
1.82227e+06 0.0552041 1004 3945
1.61256e+06 0.0562075 948 2812
1.8144e+06 0.0524455 1029 3731
1.80592e+06 0.0462529 1021 3543
1.90837e+06 0.0523865 1073 3699
1.65815e+06 0.0589609 916 3048
1.70904e+06 0.0537115 988 3211
2.11179e+06 0.0594837 1146 4033
1.74308e+06 0.0516129 980 3570
1.88388e+06 0.0493612 1057 4092
1.55135e+06 0.0436628 902 3064
1.92055e+06 0.0517837 1067 4562
1.70907e+06 0.0609195 929 2825
1.74747e+06 0.0483776 992 3158
2.3673e+06 0.0446533 1372 7594
1.81824e+06 0.0570934 1003 3088
2.03952e+06 0.0698324 1090 4148
1.86691e+06 0.0597448 1037 4114
1.90656e+06 0.0528387 1031 4058
1.74807e+06 0.0520833 968 3600
1.73969e+06 0.0548885 948 3290
1.96528e+06 0.0467938 1103 4424
1.97615e+06 0.053642 1077 3338
1.71143e+06 0.0505952 977 3206
1.95703e+06 0.0552677 1087 3841
1.70283e+06 0.0500294 960 3225
1.65014e+06 0.0520402 931 3132
1.74495e+06 0.0574645 987 5000
1.91385e+06 0.0512387 1039 3371
1.6499e+06 0.0511628 914 2577
1.95586e+06 0.0595576 1066 3867
2.1296e+06 0.051495 1146 7237
1.66686e+06 0.0408163 937 3021
1.96753e+06 0.0661345 1074 3662
2.20496e+06 0.0584022 1179 4240
1.70576e+06 0.0516129 957 2937
1.63992e+06 0.0438702 948 2853
1.76275e+06 0.0497997 968 2972
1.87045e+06 0.0523498 1075 3191
1.85546e+06 0.0607424 995 3712
1.79014e+06 0.0495963 992 4325
2.10118e+06 0.0594901 1152 3397
2.00008e+06 0.0416905 1114 3403
1.85051e+06 0.0448113 1058 4203
1.84333e+06 0.0667047 998 3313
1.7124e+06 0.0425408 962 3618
1.73276e+06 0.0491046 960 3822
1.88389e+06 0.0550725 1051 4567
1.80991e+06 0.0557168 1006 3616
1.93099e+06 0.0508377 1079 3554
1.93102e+06 0.0513699 1065 3052
1.84145e+06 0.058992 1008 3167
1.65772e+06 0.051374 947 2742
1.94416e+06 0.0579216 1061 3941
1.69266e+06 0.045319 972 3637
2.32288e+06 0.0651214 1246 5059
1.94683e+06 0.0548673 1111 3804
1.91045e+06 0.0518433 1062 3487
1.5854e+06 0.0551274 890 3427
1.51372e+06 0.0425401 895 2563
1.91692e+06 0.0496292 1057 3093
