TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.48631e+06 0 1467 4973
2.54985e+06 0 1496 4186
3.15794e+06 0 1836 6452
2.84983e+06 0 1641 4869
2.66785e+06 0 1548 5442
2.88007e+06 0 1682 4722
2.73104e+06 0 1592 4345
2.54374e+06 0 1533 4149
3.455e+06 0 1985 8898
3.92982e+06 0 2213 8426
3.19588e+06 0 1808 5630
3.0168e+06 0 1738 4729
2.89711e+06 0 1702 5138
2.76982e+06 0 1599 4129
3.34169e+06 0 1875 7241
2.80331e+06 0 1634 4161
3.28046e+06 0 1925 5433
3.17727e+06 0 1828 6052
2.48003e+06 0 1532 4483
2.6534e+06 0 1564 4560
3.2488e+06 0 1903 6868
2.92585e+06 0 1704 4653
2.82327e+06 0 1649 4564
2.74276e+06 0 1656 5115
3.42828e+06 0 1924 5105
2.58462e+06 0 1516 4177
2.97874e+06 0 1730 5848
2.54205e+06 0 1542 4539
2.94109e+06 0 1693 7299
3.20311e+06 0 1841 5096
2.67125e+06 0 1576 4422
2.88559e+06 0 1696 4878
3.47964e+06 0 2007 7365
3.84707e+06 0 2150 8946
2.84591e+06 0 1651 4989
3.03261e+06 0 1705 4711
3.0045e+06 0 1739 4806
2.93201e+06 0 1677 4445
2.87879e+06 0 1664 5162
3.48086e+06 0 1966 6735
2.57506e+06 0 1533 3990
2.97413e+06 0 1713 5052
2.7247e+06 0 1604 4175
2.50528e+06 0 1482 4007
3.09952e+06 0 1837 6388
3.63449e+06 0 2047 8308
2.97418e+06 0 1730 6347
3.70582e+06 0 2103 6122
3.10678e+06 0 1721 5792
2.40603e+06 0 1403 4600
3.62264e+06 0 2066 6617
3.71141e+06 0 2045 6383
2.71063e+06 0 1590 4400
2.45526e+06 0 1476 4823
2.72074e+06 0 1558 4057
2.87327e+06 0 1710 5303
3.69453e+06 0 2079 6732
3.09634e+06 0 1786 5565
3.80275e+06 0 2155 7351
2.99483e+06 0 1711 4913
2.83874e+06 0 1674 7017
3.27788e+06 0 1869 6030
2.64025e+06 0 1539 4292
2.57253e+06 0 1487 4294
3.21562e+06 0 1865 8088
2.73837e+06 0 1590 4380
2.85442e+06 0 1649 4594
3.09765e+06 0 1769 4580
3.48198e+06 0 1995 7454
2.78876e+06 0 1666 4676
3.07688e+06 0 1748 5803
2.53431e+06 0 1512 3900
3.64798e+06 0 2014 6589
2.8266e+06 0 1668 4774
3.33143e+06 0 1920 7170
2.73204e+06 0 1620 4689
2.35812e+06 0 1454 4947
3.26889e+06 0 1865 5611
2.59408e+06 0 1534 5107
2.65723e+06 0 1551 4101
3.70373e+06 0 2114 7822
3.24482e+06 0 1941 7641
4.46625e+06 0 2451 7396
3.01876e+06 0 1765 5885
2.88354e+06 0 1722 5460
2.80233e+06 0 1662 5912
3.53408e+06 0 1978 7462
2.73602e+06 0 1562 4596
2.7048e+06 0 1576 5421
3.67143e+06 0 2051 6315
2.73945e+06 0 1627 4544
4.04603e+06 0 2289 11718
3.11749e+06 0 1780 5726
3.25155e+06 0 1908 8526
3.58253e+06 0 2070 8479
2.59373e+06 0 1510 3684
2.73241e+06 0 1628 4424
2.96428e+06 0 1717 4952
2.67491e+06 0 1567 4401
2.65594e+06 0 1559 3966
2.90386e+06 0 1694 4611
2.71155e+06 0 1584 5108
2.8172e+06 0 1601 3970
2.87915e+06 0 1725 7403
2.5775e+06 0 1551 4546
2.63194e+06 0 1544 4037
3.58954e+06 0 2003 7022
3.80951e+06 0 2108 6716
2.59523e+06 0 1547 4110
3.03891e+06 0 1734 5416
3.04984e+06 0 1791 7931
2.70014e+06 0 1584 4929
2.91256e+06 0 1691 5609
2.87742e+06 0 1679 5243
2.71009e+06 0 1573 4961
3.43118e+06 0 1962 6699
2.51669e+06 0 1474 4012
2.659e+06 0 1551 4532
2.98496e+06 0 1719 5098
2.64215e+06 0 1573 4734
2.7302e+06 0 1591 4737
4.47638e+06 0 2458 10933
4.04174e+06 0 2245 7330
4.5988e+06 0 2522 7052
3.25138e+06 0 1893 5976
3.38108e+06 0 1932 5955
2.48649e+06 0 1467 3557
2.89019e+06 0 1689 7167
3.40264e+06 0 1936 5887
2.58795e+06 0 1536 4890
3.0254e+06 0 1763 4704
2.5921e+06 0 1553 4433
3.15072e+06 0 1814 5041
2.80767e+06 0 1621 4837
3.31943e+06 0 1911 6623
2.76146e+06 0 1638 4789
2.76666e+06 0 1649 4439
3.09904e+06 0 1767 5783
2.80278e+06 0 1627 4466
2.6328e+06 0 1601 4435
3.60711e+06 0 2062 9182
2.64631e+06 0 1578 4640
3.99896e+06 0 2247 8933
3.1893e+06 0 1857 5228
4.56514e+06 0 2599 10821
3.26012e+06 0 1883 5458
3.24228e+06 0 1907 5979
3.03629e+06 0 1744 4721
2.80518e+06 0 1659 5871
2.90264e+06 0 1721 4979
2.88535e+06 0 1676 4608
2.79974e+06 0 1667 5646
2.7322e+06 0 1566 4248
2.84064e+06 0 1663 5713
2.71359e+06 0 1594 4894
3.13734e+06 0 1832 7234
3.00239e+06 0 1717 5611
2.55356e+06 0 1549 4237
3.33745e+06 0 1861 5102
4.32441e+06 0 2340 9227
2.77468e+06 0 1614 4902
2.79379e+06 0 1615 4366
2.70197e+06 0 1595 5263
2.55997e+06 0 1545 4224
2.64885e+06 0 1607 4742
2.75741e+06 0 1604 4818
3.06982e+06 0 1731 4773
3.17864e+06 0 1806 6656
3.06092e+06 0 1777 5618
3.22152e+06 0 1849 6760
3.81596e+06 0 2063 5895
3.20912e+06 0 1830 4797
3.27052e+06 0 1900 6606
2.98214e+06 0 1695 4991
3.0015e+06 0 1726 5218
3.16258e+06 0 1812 6686
2.79623e+06 0 1621 4386
2.75876e+06 0 1563 4149
2.52632e+06 0 1502 4258
2.94192e+06 0 1689 5278
3.295e+06 0 1890 6300
3.3214e+06 0 1959 5960
2.70545e+06 0 1604 4942
2.44642e+06 0 1479 4467
2.56451e+06 0 1524 4396
3.98134e+06 0 2221 8159
2.918e+06 0 1660 4837
2.59385e+06 0 1539 4747
2.54052e+06 0 1551 4197
2.84092e+06 0 1696 5357
3.16698e+06 0 1822 5217
3.10763e+06 0 1751 5432
2.70417e+06 0 1603 4379
2.81598e+06 0 1628 4969
3.8001e+06 0 2148 6924
2.88426e+06 0 1640 4671
2.87401e+06 0 1654 5263
2.5349e+06 0 1503 4939
3.11579e+06 0 1826 5323
2.94838e+06 0 1712 4609
2.97007e+06 0 1724 4396
2.43389e+06 0 1449 3600
3.61505e+06 0 2093 5583
2.87328e+06 0 1678 5128
3.41851e+06 0 1933 7043
2.93207e+06 0 1671 4636
3.60988e+06 0 2075 6029
3.06658e+06 0 1794 5826
2.51583e+06 0 1508 5605
2.98283e+06 0 1762 5373
3.08896e+06 0 1783 4972
2.78325e+06 0 1662 4517
2.67358e+06 0 1580 4975
