TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.4649e+06 0 1455 4161
2.51517e+06 0 1476 4452
3.02658e+06 0 1759 5739
3.01507e+06 0 1736 4758
2.54632e+06 0 1477 4245
2.78181e+06 0 1624 4962
2.75197e+06 0 1604 4244
2.41802e+06 0 1457 4170
3.11234e+06 0 1788 5442
3.84813e+06 0 2167 6019
3.14786e+06 0 1781 6362
2.97482e+06 0 1714 4309
2.68836e+06 0 1579 4944
2.87146e+06 0 1657 4459
3.02522e+06 0 1697 5667
2.55727e+06 0 1491 4293
2.84923e+06 0 1672 5111
3.3043e+06 0 1901 7080
2.23627e+06 0 1382 4003
2.56474e+06 0 1512 5650
2.84499e+06 0 1666 5278
2.72871e+06 0 1589 3906
2.59467e+06 0 1515 4109
2.4904e+06 0 1503 4047
3.34615e+06 0 1878 4634
2.50344e+06 0 1469 4701
2.90188e+06 0 1686 5737
2.31047e+06 0 1401 4033
2.76229e+06 0 1590 5532
3.20379e+06 0 1842 4814
2.69678e+06 0 1591 3877
2.64652e+06 0 1555 4412
3.41026e+06 0 1967 5838
3.62081e+06 0 2023 7484
3.03259e+06 0 1760 6997
2.81249e+06 0 1581 4224
2.82071e+06 0 1633 4633
2.77121e+06 0 1585 4230
3.13368e+06 0 1811 7041
3.14723e+06 0 1778 4711
2.46725e+06 0 1469 4265
2.8317e+06 0 1631 4001
2.61017e+06 0 1537 4021
2.4646e+06 0 1458 3681
3.04805e+06 0 1806 5303
3.45104e+06 0 1944 7821
2.85778e+06 0 1662 5596
3.23063e+06 0 1833 5084
3.06516e+06 0 1698 4916
2.44819e+06 0 1428 3690
3.83835e+06 0 2189 6817
3.81186e+06 0 2101 8042
2.62044e+06 0 1537 3774
2.37672e+06 0 1429 3961
2.7961e+06 0 1601 4794
2.72772e+06 0 1623 5540
3.71489e+06 0 2090 6179
2.72864e+06 0 1574 4451
3.56811e+06 0 2022 6830
2.8269e+06 0 1615 4434
2.67056e+06 0 1575 4939
3.01342e+06 0 1719 4654
2.65346e+06 0 1547 4320
2.50621e+06 0 1448 3921
2.80338e+06 0 1626 5616
2.71646e+06 0 1577 3951
2.99532e+06 0 1731 5053
2.99636e+06 0 1711 4983
3.37545e+06 0 1934 6723
2.60809e+06 0 1558 3782
3.07932e+06 0 1749 5453
2.59356e+06 0 1547 3669
3.71416e+06 0 2050 6589
2.94876e+06 0 1740 5259
3.21026e+06 0 1850 7027
2.51709e+06 0 1492 3662
2.1872e+06 0 1349 4307
3.24217e+06 0 1850 4933
2.56487e+06 0 1517 5299
2.78369e+06 0 1625 3780
3.14941e+06 0 1797 4749
3.01254e+06 0 1802 5848
4.11481e+06 0 2258 6657
3.01482e+06 0 1763 5816
2.6878e+06 0 1605 4447
2.67124e+06 0 1584 5316
3.51247e+06 0 1966 5345
2.71867e+06 0 1552 4110
2.32719e+06 0 1356 3956
3.45935e+06 0 1932 5907
2.43193e+06 0 1444 4062
3.43078e+06 0 1941 6621
3.30054e+06 0 1884 6864
3.31901e+06 0 1947 6852
3.31182e+06 0 1914 6400
2.56941e+06 0 1496 3707
2.53082e+06 0 1508 4195
3.18255e+06 0 1843 6079
2.81288e+06 0 1647 4214
2.68516e+06 0 1576 4969
2.8241e+06 0 1647 4858
2.5759e+06 0 1505 4102
2.73229e+06 0 1553 4190
2.94431e+06 0 1764 5751
2.51088e+06 0 1511 4375
2.59023e+06 0 1520 3718
3.40084e+06 0 1897 5936
3.68086e+06 0 2037 5319
2.58216e+06 0 1539 3860
3.0115e+06 0 1718 5216
2.64571e+06 0 1554 4732
2.62348e+06 0 1539 4485
2.70633e+06 0 1571 6008
2.75512e+06 0 1608 4576
2.44277e+06 0 1418 4535
3.31947e+06 0 1899 5562
2.49195e+06 0 1459 3948
2.56612e+06 0 1497 3847
2.95377e+06 0 1701 5410
2.53673e+06 0 1510 4128
2.71195e+06 0 1580 5179
4.03037e+06 0 2213 7990
3.4371e+06 0 1909 5646
4.06932e+06 0 2232 6041
2.65652e+06 0 1547 4282
3.11159e+06 0 1778 6692
2.45262e+06 0 1447 3711
2.79165e+06 0 1631 5495
3.1229e+06 0 1777 4843
2.58411e+06 0 1534 4024
2.90851e+06 0 1694 4978
2.46728e+06 0 1478 3678
3.11483e+06 0 1794 4903
2.74092e+06 0 1583 6110
3.0364e+06 0 1748 4709
2.5549e+06 0 1516 3940
2.81419e+06 0 1678 4548
2.93396e+06 0 1673 5497
2.81946e+06 0 1637 4188
2.39917e+06 0 1459 4013
3.57967e+06 0 2046 6086
2.73964e+06 0 1633 5210
3.85615e+06 0 2167 8267
3.0405e+06 0 1770 4464
3.40792e+06 0 1940 6419
3.0849e+06 0 1782 4989
3.09784e+06 0 1822 5400
2.92813e+06 0 1682 4694
2.61365e+06 0 1546 3884
2.58347e+06 0 1532 5108
2.83426e+06 0 1646 4617
2.61171e+06 0 1555 4317
2.58688e+06 0 1483 5190
2.80931e+06 0 1644 3987
2.76954e+06 0 1627 4458
2.8252e+06 0 1650 5322
3.16934e+06 0 1813 4959
2.62475e+06 0 1592 4802
3.2938e+06 0 1837 5435
4.23026e+06 0 2289 5746
2.69498e+06 0 1567 4522
2.81109e+06 0 1625 3739
2.57328e+06 0 1519 4058
2.5057e+06 0 1513 4498
2.52917e+06 0 1534 4505
2.7323e+06 0 1589 5089
3.10945e+06 0 1753 4978
3.22606e+06 0 1832 5583
3.18819e+06 0 1851 4950
3.20847e+06 0 1841 7399
3.54362e+06 0 1916 5044
3.51364e+06 0 2004 5619
3.0784e+06 0 1788 6479
2.87797e+06 0 1636 4528
2.64775e+06 0 1523 4245
3.15337e+06 0 1807 6029
2.96937e+06 0 1721 4730
2.89509e+06 0 1641 4273
2.45023e+06 0 1457 4529
3.20914e+06 0 1843 5637
3.20407e+06 0 1838 5218
2.54332e+06 0 1500 3890
2.5505e+06 0 1512 5239
2.49167e+06 0 1506 4081
2.41975e+06 0 1438 3994
3.3095e+06 0 1846 5521
2.64553e+06 0 1505 4119
2.78776e+06 0 1654 4364
2.63523e+06 0 1609 5592
2.60899e+06 0 1557 4225
3.06617e+06 0 1764 5617
2.9314e+06 0 1652 4713
2.63227e+06 0 1561 5216
2.76084e+06 0 1596 4536
3.17822e+06 0 1796 5068
2.86492e+06 0 1629 4723
2.70336e+06 0 1556 4248
2.38892e+06 0 1416 4015
3.06507e+06 0 1796 4966
2.77814e+06 0 1613 4421
2.76117e+06 0 1603 4571
2.34706e+06 0 1397 4148
3.39779e+06 0 1967 6621
2.81912e+06 0 1646 5465
3.51328e+06 0 1987 6991
3.00676e+06 0 1714 4764
3.42765e+06 0 1971 6167
3.07775e+06 0 1800 4570
2.38274e+06 0 1428 5232
2.99834e+06 0 1772 6066
2.96245e+06 0 1710 5115
2.82644e+06 0 1688 4333
2.5365e+06 0 1499 3753
2.7772e+06 0 1590 4780
3.68225e+06 0 2044 5618
2.57157e+06 0 1515 4267
3.04064e+06 0 1697 5998
2.88646e+06 0 1687 5319
3.08672e+06 0 1757 4318
2.90824e+06 0 1713 4631
3.26005e+06 0 1856 5578
2.60166e+06 0 1513 5084
2.2695e+06 0 1369 4235
2.7122e+06 0 1565 4280
2.8067e+06 0 1637 4253
2.788e+06 0 1614 4521
3.19188e+06 0 1878 6200
2.59834e+06 0 1531 4088
3.06423e+06 0 1739 4189
3.20114e+06 0 1835 5312
2.50078e+06 0 1521 4269
2.70161e+06 0 1594 4569
2.66394e+06 0 1545 3971
3.11525e+06 0 1769 5810
2.43754e+06 0 1468 4033
3.72823e+06 0 2065 5522
2.96377e+06 0 1694 5142
2.83715e+06 0 1639 4189
3.26733e+06 0 1824 5138
2.89027e+06 0 1681 5258
2.76615e+06 0 1604 4499
2.79876e+06 0 1647 5260
2.40879e+06 0 1429 3790
2.38879e+06 0 1453 4348
3.07917e+06 0 1751 4875
2.81208e+06 0 1565 4678
2.56831e+06 0 1548 3894
2.87073e+06 0 1687 5284
2.87736e+06 0 1661 4557
2.83026e+06 0 1649 4835
3.50361e+06 0 1987 5760
2.71532e+06 0 1575 4121
2.86758e+06 0 1631 4427
3.05666e+06 0 1743 4716
3.26062e+06 0 1825 5159
2.69271e+06 0 1573 3934
2.95997e+06 0 1752 5590
2.76622e+06 0 1608 4732
2.22057e+06 0 1332 3925
2.7013e+06 0 1601 5433
2.74046e+06 0 1583 4339
2.57832e+06 0 1556 5414
2.88019e+06 0 1640 4838
3.21244e+06 0 1845 5814
2.58899e+06 0 1493 4232
2.63439e+06 0 1548 4630
2.68785e+06 0 1536 3961
2.93974e+06 0 1702 5543
2.48793e+06 0 1486 4386
2.90907e+06 0 1675 5402
2.63218e+06 0 1563 4676
2.67465e+06 0 1569 4133
2.40842e+06 0 1455 3888
3.10916e+06 0 1763 6730
2.44351e+06 0 1486 4516
3.03086e+06 0 1726 4506
2.40647e+06 0 1416 4395
2.47994e+06 0 1472 5548
3.03808e+06 0 1746 4806
2.60399e+06 0 1558 4877
2.71174e+06 0 1618 4494
3.26232e+06 0 1823 4700
2.50845e+06 0 1505 4914
2.80283e+06 0 1668 5188
3.39977e+06 0 1962 6624
2.55003e+06 0 1458 4762
2.67818e+06 0 1541 4778
2.85232e+06 0 1648 3775
2.61155e+06 0 1540 4112
2.71272e+06 0 1573 4409
2.60218e+06 0 1521 4212
2.83554e+06 0 1646 3921
4.43386e+06 0 2354 8022
2.56154e+06 0 1489 4608
2.82329e+06 0 1634 4507
2.79124e+06 0 1624 5572
3.00072e+06 0 1731 5488
2.62958e+06 0 1580 4549
2.28656e+06 0 1378 3668
3.55026e+06 0 2071 6211
2.49214e+06 0 1499 3853
3.09791e+06 0 1734 5542
2.89859e+06 0 1641 4419
2.477e+06 0 1460 3803
2.964e+06 0 1705 4636
3.47294e+06 0 1990 7075
3.13364e+06 0 1772 5499
2.78641e+06 0 1659 4841
3.88112e+06 0 2118 6293
2.82452e+06 0 1632 4509
4.18976e+06 0 2285 8571
2.81935e+06 0 1636 4417
2.82905e+06 0 1611 4628
2.88496e+06 0 1691 5699
2.55317e+06 0 1501 4382
3.10786e+06 0 1804 4999
2.87506e+06 0 1614 5044
3.39246e+06 0 1926 6092
2.80551e+06 0 1611 4181
2.40856e+06 0 1421 4704
2.95073e+06 0 1724 4798
2.61741e+06 0 1529 5412
2.69742e+06 0 1575 4867
2.71092e+06 0 1576 3819
3.80321e+06 0 2165 7890
2.83266e+06 0 1605 4329
2.88077e+06 0 1647 4958
2.98554e+06 0 1654 4153
2.83573e+06 0 1643 5294
2.94888e+06 0 1686 4532
3.03677e+06 0 1791 4220
2.4185e+06 0 1429 3986
2.67669e+06 0 1554 3766
2.46702e+06 0 1483 4196
3.27322e+06 0 1829 6269
3.22131e+06 0 1859 5809
2.98667e+06 0 1687 5353
2.54368e+06 0 1526 4778
3.11654e+06 0 1744 5248
3.39942e+06 0 1894 6340
2.9702e+06 0 1734 4532
2.72087e+06 0 1616 4623
3.24498e+06 0 1884 5628
2.6593e+06 0 1557 4141
2.74118e+06 0 1620 4205
3.52846e+06 0 1956 4874
2.65569e+06 0 1569 5893
2.45813e+06 0 1493 4504
2.4393e+06 0 1472 4842
2.57613e+06 0 1518 4155
2.57501e+06 0 1489 4006
2.4775e+06 0 1448 4163
2.5051e+06 0 1489 3748
