TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
3.13742e+06 0.0640301 1394 4772
2.88113e+06 0.0846586 1223 3544
3.15586e+06 0.0906998 1329 3915
2.92315e+06 0.0725919 1255 3400
3.05266e+06 0.076959 1318 4455
2.9565e+06 0.0730337 1281 3945
2.82964e+06 0.0814566 1237 4511
4.72704e+06 0.0854853 2049 7502
3.32231e+06 0.0838242 1396 4045
3.01945e+06 0.079797 1280 4037
2.98379e+06 0.0748106 1309 3914
3.48434e+06 0.0834081 1459 5051
3.09312e+06 0.0710945 1351 4145
3.61244e+06 0.0865385 1555 5329
2.69098e+06 0.0698475 1220 3571
3.0812e+06 0.0726758 1357 4088
3.13242e+06 0.0712622 1364 4310
3.45592e+06 0.079461 1512 5004
2.69434e+06 0.0680403 1188 3431
3.31523e+06 0.0820793 1406 3911
2.88613e+06 0.0715968 1256 3507
3.47445e+06 0.0731364 1545 4885
2.7202e+06 0.0774411 1192 3848
3.43483e+06 0.0752591 1454 4592
3.0956e+06 0.0761278 1352 4395
2.93836e+06 0.0755514 1271 3812
3.61407e+06 0.0868577 1543 4061
3.04146e+06 0.0864593 1268 3055
3.05234e+06 0.0813528 1280 3484
3.25734e+06 0.0742597 1387 4841
3.46349e+06 0.0701595 1493 5258
3.29567e+06 0.0757924 1417 4684
3.15597e+06 0.0775701 1372 5619
2.88184e+06 0.0732287 1265 4372
2.95959e+06 0.0718284 1278 3205
3.02544e+06 0.0846813 1323 4078
3.34169e+06 0.0780753 1417 5253
3.04791e+06 0.0802016 1283 3156
3.3035e+06 0.0809843 1371 4692
3.12906e+06 0.0694766 1356 4096
3.99707e+06 0.0858175 1722 5199
3.19757e+06 0.0853659 1327 4641
2.8192e+06 0.0662796 1269 3313
3.34586e+06 0.0732601 1440 4504
3.11106e+06 0.078487 1366 4258
3.32338e+06 0.0797134 1384 4547
3.33586e+06 0.0792992 1438 4205
3.41091e+06 0.0716568 1469 4786
3.14937e+06 0.0762752 1373 4587
3.28456e+06 0.0808314 1413 3992
3.16114e+06 0.0655889 1373 3759
3.10872e+06 0.0802784 1333 3797
3.25958e+06 0.0757924 1399 5208
3.28193e+06 0.0767825 1400 4195
3.12713e+06 0.0865519 1337 4108
3.38788e+06 0.0822306 1503 5105
3.08426e+06 0.0818605 1322 3712
3.4179e+06 0.0794158 1462 4839
3.0934e+06 0.082637 1322 3687
3.4944e+06 0.0740741 1510 5812
2.72875e+06 0.0797693 1191 4318
3.05394e+06 0.0724706 1339 4049
2.8464e+06 0.0696587 1228 4443
2.99019e+06 0.0697127 1312 3723
3.52507e+06 0.0744382 1566 4455
3.57338e+06 0.0972851 1500 5516
3.12739e+06 0.0796903 1314 4016
3.28633e+06 0.0850048 1465 4661
2.98637e+06 0.0823142 1289 3540
3.67456e+06 0.0688554 1600 6000
3.13241e+06 0.0787037 1344 4451
3.37473e+06 0.0858923 1389 3811
3.11537e+06 0.0724089 1379 6069
3.70233e+06 0.0860601 1562 4057
3.36675e+06 0.0852038 1435 4315
2.93449e+06 0.0782732 1281 4589
3.01866e+06 0.0713293 1298 3993
3.01e+06 0.0864839 1302 3779
3.12831e+06 0.0694963 1367 3755
3.09515e+06 0.0734118 1358 4424
2.82255e+06 0.0895735 1204 4073
3.19705e+06 0.0763984 1351 4063
2.99145e+06 0.0799054 1303 3761
2.88167e+06 0.0760402 1269 4063
2.85165e+06 0.0754541 1216 3300
3.9043e+06 0.0772647 1653 5619
3.00907e+06 0.081557 1279 3177
3.30319e+06 0.0794824 1425 3947
3.16214e+06 0.0700095 1405 4324
3.03069e+06 0.0771363 1291 3602
2.8572e+06 0.0750594 1249 4957
3.13754e+06 0.0725365 1332 4108
3.2723e+06 0.0858192 1389 3540
2.97606e+06 0.0673624 1319 4490
3.11161e+06 0.0709382 1327 5089
3.00283e+06 0.0769594 1311 3553
3.31502e+06 0.0707351 1444 4480
4.18806e+06 0.0889276 1741 5056
3.76519e+06 0.0800712 1586 6165
3.27857e+06 0.0757856 1418 4322
3.29249e+06 0.0880474 1387 3904
2.65648e+06 0.0686368 1161 4453
3.23973e+06 0.0818767 1383 4357
3.74383e+06 0.0704225 1687 5886
3.00226e+06 0.0796626 1295 4851
2.95098e+06 0.0853147 1252 3554
3.33473e+06 0.0770308 1462 3942
3.0889e+06 0.0797235 1313 5045
3.10142e+06 0.0756224 1355 4239
3.07652e+06 0.0827321 1370 4709
3.36101e+06 0.0836347 1412 4505
2.90068e+06 0.0884485 1276 3853
3.392e+06 0.0859519 1461 3943
3.27644e+06 0.0824553 1393 4724
3.30977e+06 0.0795768 1421 4690
3.49885e+06 0.0829493 1514 6058
