TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.6139e+06 0 1543 3977
2.54493e+06 0 1493 5184
2.87682e+06 0 1672 5837
2.8521e+06 0 1642 4243
2.94495e+06 0 1709 5097
2.93975e+06 0 1717 5100
2.81143e+06 0 1639 3915
2.56177e+06 0 1544 3887
3.35997e+06 0 1931 6519
4.1235e+06 0 2323 6510
3.25602e+06 0 1842 4945
3.25832e+06 0 1877 5646
3.3634e+06 0 1976 7067
2.81565e+06 0 1625 4508
3.61681e+06 0 2029 6170
2.87686e+06 0 1677 5301
2.90442e+06 0 1704 5170
3.39986e+06 0 1956 5428
2.46789e+06 0 1525 4752
2.76286e+06 0 1629 6193
3.1202e+06 0 1827 5711
2.71782e+06 0 1582 3668
2.73492e+06 0 1597 4993
2.79179e+06 0 1685 5546
3.69662e+06 0 2075 5902
2.7061e+06 0 1588 3934
3.26966e+06 0 1899 6318
2.44182e+06 0 1481 4414
3.09171e+06 0 1779 6124
3.4534e+06 0 1985 5573
2.83265e+06 0 1672 5222
2.99384e+06 0 1760 5616
3.33347e+06 0 1923 5835
4.42914e+06 0 2475 10479
3.02534e+06 0 1755 5912
3.17944e+06 0 1788 5086
3.00788e+06 0 1741 5297
2.96446e+06 0 1695 5487
3.40712e+06 0 1969 5724
3.62246e+06 0 2046 6971
2.96494e+06 0 1765 6706
2.96429e+06 0 1707 4865
2.61918e+06 0 1542 4234
2.68189e+06 0 1586 4519
3.10507e+06 0 1840 5540
3.62859e+06 0 2044 6884
2.8055e+06 0 1632 5956
3.79479e+06 0 2153 7854
3.57259e+06 0 1979 5433
2.48824e+06 0 1451 4106
4.01824e+06 0 2292 7108
3.6931e+06 0 2035 6405
2.83997e+06 0 1666 4982
2.47326e+06 0 1487 4181
3.06873e+06 0 1757 4400
2.72041e+06 0 1619 4276
3.52867e+06 0 1985 5660
2.67839e+06 0 1545 4092
4.06921e+06 0 2306 7746
3.09744e+06 0 1769 5100
2.68359e+06 0 1583 5055
3.15206e+06 0 1798 5615
2.69662e+06 0 1572 5055
2.67031e+06 0 1543 4349
3.0172e+06 0 1750 6242
2.76326e+06 0 1604 5037
3.20676e+06 0 1853 5701
3.09094e+06 0 1765 5497
3.30219e+06 0 1892 6267
2.61929e+06 0 1565 4054
3.16826e+06 0 1800 5314
2.82238e+06 0 1683 4363
4.10433e+06 0 2266 6774
3.00195e+06 0 1772 5327
3.25064e+06 0 1873 7222
2.88792e+06 0 1712 4997
2.26324e+06 0 1396 4381
3.55499e+06 0 2029 6599
2.51557e+06 0 1488 3928
2.90648e+06 0 1696 5026
3.17533e+06 0 1812 5858
3.30338e+06 0 1976 7845
4.3724e+06 0 2399 7343
3.32589e+06 0 1944 6769
2.88057e+06 0 1720 5016
2.82207e+06 0 1673 5211
3.97776e+06 0 2227 7434
2.8683e+06 0 1638 5593
2.53413e+06 0 1476 4101
3.9078e+06 0 2183 8325
2.52202e+06 0 1498 5116
3.77378e+06 0 2135 10244
3.40542e+06 0 1944 7026
3.40986e+06 0 2001 6730
3.07563e+06 0 1777 5727
2.62826e+06 0 1530 3741
2.69391e+06 0 1605 4837
3.63863e+06 0 2108 6805
2.81736e+06 0 1650 4227
2.85332e+06 0 1675 6387
2.86748e+06 0 1672 4905
3.20015e+06 0 1870 6730
2.88522e+06 0 1640 4083
3.01589e+06 0 1807 6702
2.64786e+06 0 1594 4916
2.56565e+06 0 1505 4121
3.92036e+06 0 2187 7799
3.6761e+06 0 2034 6250
2.73739e+06 0 1632 4241
3.17473e+06 0 1812 4987
2.96861e+06 0 1744 7150
2.9192e+06 0 1713 5135
2.84061e+06 0 1649 5027
3.08356e+06 0 1800 5136
2.61485e+06 0 1518 4843
3.63748e+06 0 2080 6603
2.65673e+06 0 1556 4227
2.67136e+06 0 1558 3846
3.18235e+06 0 1833 6596
2.77402e+06 0 1652 5114
2.82378e+06 0 1645 5527
4.44906e+06 0 2443 10737
3.63666e+06 0 2020 6272
4.56472e+06 0 2503 6847
2.93097e+06 0 1707 5257
3.14259e+06 0 1795 6984
2.60682e+06 0 1538 3910
2.8001e+06 0 1636 4291
3.56329e+06 0 2028 6146
2.85186e+06 0 1693 5730
3.29786e+06 0 1921 6240
2.62231e+06 0 1571 4700
3.27792e+06 0 1888 6227
3.01683e+06 0 1742 4840
3.36802e+06 0 1938 6276
2.7521e+06 0 1633 4369
2.84211e+06 0 1694 4368
3.23897e+06 0 1847 6292
3.17338e+06 0 1842 6154
2.60446e+06 0 1584 4312
3.98645e+06 0 2279 9618
2.94238e+06 0 1754 5824
4.16223e+06 0 2339 7499
3.36283e+06 0 1958 5799
4.02805e+06 0 2293 8431
3.2424e+06 0 1873 6253
3.05371e+06 0 1796 4619
3.02026e+06 0 1735 5533
2.89211e+06 0 1711 4865
2.92287e+06 0 1733 5056
3.2367e+06 0 1880 5377
3.35738e+06 0 1999 7264
2.68503e+06 0 1539 4096
2.83624e+06 0 1660 4521
2.99136e+06 0 1757 5200
2.91078e+06 0 1700 5951
3.4347e+06 0 1964 5949
2.54508e+06 0 1544 4518
3.32806e+06 0 1856 5710
5.1599e+06 0 2792 10202
2.71682e+06 0 1580 4338
2.89729e+06 0 1675 4643
2.78716e+06 0 1646 4703
2.69918e+06 0 1629 4852
2.73866e+06 0 1661 4786
2.90953e+06 0 1692 5309
2.91321e+06 0 1643 4605
3.32572e+06 0 1889 5427
3.16673e+06 0 1838 6511
3.21231e+06 0 1844 4793
4.06353e+06 0 2197 6614
3.44157e+06 0 1963 5792
3.1075e+06 0 1805 5955
3.11637e+06 0 1771 4535
2.90456e+06 0 1671 5305
3.46507e+06 0 1985 6173
2.93919e+06 0 1703 5407
3.08104e+06 0 1746 5325
2.68147e+06 0 1595 4495
3.0419e+06 0 1747 4888
3.35043e+06 0 1922 5423
2.90916e+06 0 1716 5779
2.56613e+06 0 1522 4413
2.61841e+06 0 1583 4830
2.5632e+06 0 1523 4882
3.70015e+06 0 2064 7591
2.88313e+06 0 1640 4284
2.79587e+06 0 1659 5306
2.47817e+06 0 1513 4715
2.68506e+06 0 1603 4035
3.56886e+06 0 2053 7132
3.46607e+06 0 1953 7675
2.78639e+06 0 1652 4589
2.85283e+06 0 1649 4615
3.69261e+06 0 2087 5503
3.08045e+06 0 1752 5287
3.14275e+06 0 1809 5453
2.5722e+06 0 1525 4150
3.11021e+06 0 1823 5513
3.27734e+06 0 1903 6545
2.83802e+06 0 1648 4422
2.52874e+06 0 1506 4064
3.7241e+06 0 2156 7545
3.15004e+06 0 1839 6152
3.56852e+06 0 2018 9047
3.12017e+06 0 1778 4705
3.89778e+06 0 2241 8995
3.27814e+06 0 1918 5666
2.8801e+06 0 1726 5216
3.0043e+06 0 1775 5402
3.06968e+06 0 1772 5538
2.90393e+06 0 1734 4618
2.83825e+06 0 1677 5625
2.82922e+06 0 1620 4912
4.32833e+06 0 2403 9300
2.74315e+06 0 1616 4928
3.47309e+06 0 1939 6240
3.16874e+06 0 1851 6959
3.69629e+06 0 2104 7040
3.03212e+06 0 1786 5621
3.21763e+06 0 1832 5763
2.71472e+06 0 1579 5078
2.52208e+06 0 1522 4137
3.0971e+06 0 1787 5938
3.12483e+06 0 1823 5530
2.815e+06 0 1629 5287
3.33879e+06 0 1965 6527
2.77535e+06 0 1635 4935
3.19849e+06 0 1815 5179
3.23858e+06 0 1856 5540
2.76565e+06 0 1682 5748
2.93211e+06 0 1730 5469
2.74673e+06 0 1593 4787
3.29074e+06 0 1868 5243
2.75268e+06 0 1658 5910
4.3052e+06 0 2385 8203
3.20421e+06 0 1832 5350
2.7301e+06 0 1578 4984
3.52644e+06 0 1968 8831
2.96962e+06 0 1727 5072
2.98274e+06 0 1730 5987
2.80016e+06 0 1648 4901
2.99112e+06 0 1775 4904
2.52128e+06 0 1534 4474
3.34034e+06 0 1900 5640
3.10181e+06 0 1727 4537
2.71476e+06 0 1636 4568
3.08076e+06 0 1811 6442
2.99675e+06 0 1730 6332
3.12608e+06 0 1821 4824
3.625e+06 0 2056 5519
2.60232e+06 0 1510 4023
2.96593e+06 0 1687 4832
3.40331e+06 0 1941 7268
3.80139e+06 0 2128 7286
2.81346e+06 0 1644 3983
3.26338e+06 0 1932 6174
3.22787e+06 0 1876 7482
2.34988e+06 0 1409 3668
2.76256e+06 0 1637 4909
2.9539e+06 0 1706 5184
2.75482e+06 0 1663 5218
3.3488e+06 0 1907 5814
3.03288e+06 0 1742 5034
2.73215e+06 0 1575 4290
2.65756e+06 0 1562 3973
2.92232e+06 0 1670 3892
2.79465e+06 0 1618 4620
2.71532e+06 0 1622 4799
3.91476e+06 0 2255 8369
2.67569e+06 0 1589 4359
2.76596e+06 0 1623 4167
2.5341e+06 0 1531 4490
3.44606e+06 0 1954 8320
2.62548e+06 0 1597 5751
3.09016e+06 0 1760 5264
2.49854e+06 0 1470 3934
3.08812e+06 0 1833 7156
3.50354e+06 0 2013 6115
2.76017e+06 0 1651 4394
3.51639e+06 0 2099 7718
3.54016e+06 0 1978 6016
3.15409e+06 0 1893 8727
2.98814e+06 0 1778 6522
3.33822e+06 0 1927 5555
3.13671e+06 0 1794 5995
3.08296e+06 0 1774 4656
3.24644e+06 0 1876 5057
2.77799e+06 0 1638 4485
3.00893e+06 0 1745 5042
3.22529e+06 0 1886 5593
2.68488e+06 0 1559 4583
